	PCC	SSIM	JS	RMSE
RNF11	0.5408875871086011	0.14928807908530162	0.2638144325661079	0.9582404843163316
HMGN1	0.5793740922369953	0.17745811186302834	0.25526470989255	0.9171978061061908
NACA2	0.6682551715868443	0.3348369829953057	0.21899800909402406	0.8145487442911635
KRT10	0.7803610139166487	0.6105751791539332	0.13140278626433755	0.6627804856562258
HSP90AA1	0.7420014176487049	0.4754177242559498	0.08477191200385167	0.7183294263098167
TIMM13	0.6026222394832328	0.28031795606162263	0.25330306134026626	0.8914906174680329
FDFT1	0.6308642565833056	0.4069236107732351	0.18773235513370667	0.8592272614584506
GSN	0.528163435368053	0.516400401693198	0.2343272894649043	0.9714283963648036
RPL28	0.7453944451191881	0.3821532535992918	0.16597573208231287	0.7135902954508448
OAZ1	0.7068888358578287	0.3097843721036204	0.177659109552323	0.7656515710715565
TMBIM6	0.6732135660053924	0.3750076830026413	0.1585074634562907	0.8084385369273382
CDSN	0.2540473380197257	0.1691397267046895	0.4776552774952518	1.2214357633377813
COX6A1	0.5968032878231992	0.15113985682973238	0.21011870732289312	0.8979941115361512
PRRC2C	0.554907319083759	0.2723366149710531	0.2071764622065917	0.9434963496656898
HLA-DQA1	0.4287408395134852	0.10802876580826136	0.5423973101368587	1.0688864864769456
RPLP1	0.815342694431788	0.3216207781336681	0.10257723616666044	0.6077126057080139
PDPN	0.5633899994331453	0.4173547472179706	0.2457403552705588	0.934462412905789
AIF1	0.0730061131414129	0.011702985220951966	0.6458805765632694	1.3616121965218932
MSMB	0.014598766165705431	0.20847095010625613	0.6710225736496596	1.4038527229266569
SCML2	0.04375588049364591	0.0018916007047905226	0.6791796573147152	1.3829274163934664
MARCKS	0.5865887506175038	0.4301830235466135	0.18327596245079925	0.9092978053228724
SLC3A2	0.5531990961519494	0.2135356930232437	0.2624693887795825	0.9453051399924264
RPL11	0.8193588677572181	0.5069473414092205	0.10723289781047064	0.6010676039228566
GALNT6	0.521797187211525	0.3028851666753453	0.2431731871062906	0.9779599304557166
DEFB1	0.5223401824931109	0.2595001463846896	0.2973970443076873	0.9774045401029084
HNRNPA1	0.6474428791312474	0.2081548625188204	0.2475888091248402	0.8397108083962628
HOMER3	0.5288687178753799	0.2225557499004892	0.2424141655433165	0.9707020986117421
RPL37A	0.7351979699713556	0.361465129760072	0.13319944291598398	0.7277390054527028
HIF1A	0.5458228430380532	0.24170837084329425	0.26078159552162195	0.9530762372045029
JTB	0.5081922704021875	0.1531352478137759	0.3322988027631272	0.9917738951977032
LTBP1	0.4966341330282635	0.3178233039688343	0.2685515621445347	1.0033602214277149
MKNK2	0.5621584925393643	0.4157222439904062	0.20792574801410332	0.935779362307842
LRRFIP1	0.5766574725914557	0.2416585530319845	0.22185401157295176	0.9201549080546648
RBM8A	0.5133160933886831	0.13059670646069296	0.2854680678336762	0.9865940468209979
YBX3	0.7069243681854972	0.4792565093751266	0.14237329589516556	0.7656051617047821
NAP1L1	0.5607929205572016	0.2967370280839169	0.24835144154024966	0.9372375146597562
PLA2G4E	0.3003123753049036	0.10825549439541757	0.4538956139874932	1.1829519218422162
MRPL14	0.5145164355503686	0.13092246285837147	0.28435877426570744	0.9853766431671002
RPL37	0.7297467754323128	0.30825619763404555	0.13857029347137328	0.7351914370661391
MRPL51	0.6539889499083814	0.16277149563287874	0.19626757979860046	0.8318786571268897
MT-CYB	0.7999326658106385	0.5002597701572546	0.0816705162379481	0.6325619877756828
PSME1	0.526355236314735	0.13288705187650424	0.3220653534061774	0.9732879981642276
VASP	0.5661097607996894	0.2852514136394219	0.31326760929597863	0.9315473570359272
MALL	0.6104347677669297	0.5101775550563498	0.1817660568486218	0.8826836718021586
SLC7A8	0.5449440058447527	0.5491579746122153	0.2335107232614876	0.9539978974350491
EIF4G1	0.5964797297999561	0.17592684835976466	0.2322002342616617	0.8983543512445898
ENAH	0.6401602464723573	0.448614060983501	0.19693333930969265	0.8483392641244926
AEBP1	0.3879893879884692	0.22418296435477955	0.2608298000518451	1.1063549267857318
METRNL	0.4255991111981445	0.24358606378436054	0.3040675598765752	1.0718217098023866
EIF3H	0.5900324232173111	0.26868277541785923	0.2633622153704479	0.9055027076521516
HNRNPK	0.743024471811729	0.3528822875098355	0.138878957641899	0.7169037985507831
LMNA	0.7654820706466855	0.4311273388185882	0.10490235302965784	0.6848619267462818
CD99	0.5914407924312276	0.3897390736417146	0.2397193959397693	0.9039460244602796
C6orf52	0.12299635335968588	0.006673862426722437	0.6725704296461251	1.3243894039445605
MT-ATP6	0.7828978857861422	0.4363601866635717	0.08807140859122965	0.6589417488881059
CTBP1	0.5963897368692889	0.19740202042227006	0.27856979737219856	0.8984545209755596
SEPP1	0.2881168770128237	0.0529015133121685	0.4538439631046005	1.193216764035082
