	PCC	SSIM	JS	RMSE
Pdlim2	0.31190352406097954	0.2885419729925101	0.35626266455784183	1.1731125060615633
Lgals3bp	0.41288053584645706	0.26856060778709384	0.3905763907323864	1.0836230563748106
Calml4	0.8151764690885338	0.628161835113572	0.4065906002283946	0.6079860704185027
Slc2a1	0.20823846404385812	0.1999872142181603	0.23709114679803406	1.258381131419366
Fcna	-0.00846215792755859	0.048182487942372204	0.6926157038652103	1.4201846062590302
Rhog	0.4142258347019879	0.3707960766866212	0.321431986129453	1.082380862079529
Birc5	-0.03502775617535804	0.03144580183988751	0.6889329193373412	1.4387687487399483
Col15a1	0.011045649794664034	0.031147456107527362	0.6282362853137793	1.4063814206717438
Gpr65	-0.009356563316872235	0.011814394448022866	0.6927886969715014	1.4208142477585677
Coro1a	0.19852089888611213	0.20077393287484452	0.264935940606482	1.2660798561811872
Cxcl16	-0.021708648986696298	0.01955508973511493	0.6713063743103214	1.4294814787094632
Col4a5	0.10075257838527807	0.09961148639955447	0.619343030138026	1.3410797303775208
Spc24	0.03302221476475765	0.0594546924302077	0.6363518481606971	1.390667311210875
Fa2h	0.4485982649152234	0.2793556681666167	0.22258890189153305	1.0501444996616194
Srpx	-0.007038037643496945	0.03918943890234385	0.6931412481641386	1.419181480744092
Dner	0.30347640425809896	0.2598668076709543	0.1202478146312264	1.180274201820832
Grtp1	-0.020200085483198998	-0.0014550460217399672	0.5651818308909732	1.42842576669787
C1qa	0.21243481812262788	0.2306498849169684	0.31350163847699064	1.2550419768895158
Myl9	0.1859899164717512	0.21509362141302646	0.44482500580931	1.2759389354732056
Ptprb	0.2732156789604484	0.27020958499924164	0.3562254169563514	1.2056403452435986
Col13a1	0.12161858510271055	0.06821274768471879	0.6177612862857448	1.325429300187143
Tgm2	0.1675953767818527	0.16268933293894705	0.5047492997811737	1.2902748724346664
Aldh1a1	0.1492697186288392	0.11186538325074592	0.3030106755722778	1.3044004610327002
Irf8	0.12619557682679827	0.1273659194826035	0.542210824702843	1.3219715754684
Accs	-0.02481665967058309	0.0025421035024396693	0.6503037582693219	1.4316540501605708
Rgs4	0.2275384973057281	0.2234215969204041	0.15549774577525124	1.2429493173048305
Serpinb1a	0.4188881128184404	0.3339201936036772	0.2814687904639469	1.0780648284602925
Ncf2	0.014458506305197053	0.024331555600097775	0.5870846207976345	1.40395263003764
Slamf9	-0.021740543698912075	0.021762739217469903	0.6920972061977113	1.4295037906203059
Limd1	0.032181060913941795	0.047601966344532926	0.4517590198087328	1.391272036005941
Syk	-0.011441567254616595	0.01785335635595981	0.6588196303351922	1.4222809618740009
Trf	0.6165359872754668	0.2651441040419477	0.12103915132618898	0.8757442694354709
Tspo	0.3312158833950928	0.3248350863634229	0.471461871622395	1.1565328500348853
Lmcd1	-0.015534393241305837	0.03318476579767631	0.5976075710782764	1.4251557060485047
Rnf122	0.10067241153968592	0.11033045316195664	0.5679151911252318	1.3411395068823482
Rbm47	0.4599819706100166	0.4985499399829151	0.4865829792839455	1.0392478331851198
Ttr	0.7148936597446175	0.365989019839496	0.2693184456166399	0.7551242814999163
Clic6	0.7560823250196863	0.6883157281905256	0.3723346605828475	0.6984521099979778
Pla2g16	0.4246745206922299	0.28615901680902744	0.18780649611391576	1.0726839975573144
