	PCC	SSIM	JS	RMSE
Pdgfra	0.037142002328737725	0.0046608910835369	0.6264249218497341	1.3877016953735135
Htr3a	0.1509547905220889	0.12407629509030416	0.5829052216818917	1.3031079843803517
Ngb	0.04249370494893948	0.048180434050724	0.5173865079826265	1.3838397992911322
Kcna1	0.2168230963067022	0.2315870295369193	0.3738896606240296	1.2515405736078218
Synpr	0.2457694843722832	0.2255414961550027	0.4722946159524806	1.2281942156090109
Pcdhgc4	0.018353152017061333	0.021495190226916358	0.5473711345713239	1.4011758262137828
Pde1c	0.06134025390824816	0.03381450618492731	0.5867072437847161	1.3701530907834727
Ucma	0.12558757582065766	0.06463744379254299	0.5269988621387904	1.3224314153704475
Pde1a	0.2966281626788835	0.2584644315492203	0.2902745191206587	1.18606225580373
Cdk6	0.01863560748729971	0.008662145919289035	0.6218452540075707	1.4009742271096208
Btg2	0.08580841731346983	0.08637688903891849	0.4737350614832685	1.352177194517442
Homer1	0.2726289270224869	0.13671974596605796	0.2893278541529349	1.2061269195051678
Nrn1	0.04269305932487727	0.08651914581166659	0.4317146363281113	1.383695732937789
Arhgap24	0.06688962176480018	0.036462709943489977	0.5724477534004422	1.3660969059588706
Penk	0.15923205973743132	0.19751694932297292	0.4962860058353279	1.2967404831056744
Rgs2	0.12132621628213312	0.1127367072165081	0.4366947828550167	1.3256498660791751
Syt6	0.3074173441437975	0.3157553516589825	0.4187380390983384	1.176930461714882
Tacr1	0.014752050112073372	0.011690970784798959	0.6298156946515059	1.4037435306265362
Reln	0.33020896035182223	0.1841577054497313	0.5286625525185251	1.157403161951943
Tph2	4.921399522935313e-06	0.012230996929666726	0.6490639373723368	1.4142100824138382
Cpne5	0.12211456415231607	0.03520505381710039	0.4496542620213917	1.3250550447794114
Cck	0.32269989158377504	0.2792504763801174	0.23690926809226534	1.1638729384397808
Csrnp1	0.02173762405112416	0.03176341287846255	0.5935865871533548	1.3987582893043928
Tnfaip8l3	0.1661112112441137	0.1402729690609374	0.5503314616823684	1.29142463098385
Egr1	0.4351132742559333	0.4527186664635714	0.2426489022965404	1.0629080164756184
Bdnf	0.1770684505544882	0.06593945686099792	0.4776352792459028	1.2829119606937274
Sst	0.050338841287764925	0.06541392540649528	0.5717649616127247	1.3781590319787012
Mgp	0.1342774087503066	0.08164778948257803	0.491777011638981	1.3158439050660176
Npas4	0.19406182054561333	0.13290617025962018	0.5180770790841405	1.269596927732882
Fosl2	0.08068386429851007	0.08805257618065666	0.5274951860769872	1.3559617514528128
Slc5a7	0.05143287340997686	0.05518640218716568	0.5835458753983332	1.3773649673126025
Adgrl2	0.35964992706619603	0.365608980787088	0.2257709390777116	1.1316802312789631
Pvalb	0.04751222015975208	0.0602303068838273	0.6073907083082548	1.38020852036223
Car4	0.004537026431858418	0.09571551723929864	0.6328966494018478	1.4110017530592522
Arf5	0.23533789591173	0.1524534695309808	0.3115163025128228	1.236658484860125
Osgin2	0.11749484172918012	0.0750899706434618	0.3835444738383225	1.328536908234634
Pthlh	0.05766686150173798	0.05881185009645085	0.5327350156771123	1.3728314816453346
Slc25a36	0.2063889171190023	0.05836254233157265	0.3597338492180365	1.2598500568567657
Kcnip2	0.0549165608041076	0.011074771388942741	0.6525733686322772	1.374833400231383
Itgam	-0.015400632606700998	0.0192686419636497	0.6351171200048239	1.4250618461012146
Cbln4	-0.011148926570728671	0.022631108896197776	0.6725650174933638	1.4220751925061692
Mog	0.04163120502177593	0.05926101583084493	0.598230781647809	1.384462924731626
Adcyap1	0.2575607610323232	0.13852963144727995	0.43090259655735097	1.2185558985682
Npy	0.038955958342418315	0.04114823830057352	0.5907819726986512	1.3863939134730658
Vgf	0.2259737882820181	0.14129331791752442	0.3973442459316371	1.2442075483760595
Prok2	0.10301489371608533	0.052571253967521936	0.5359144550959631	1.3393917323053135
Rbp4	0.3058316298132057	0.3208669800000732	0.3808223739284099	1.1782770219153005
Acss1	0.022139657353336662	0.018755400437926367	0.4596394915492129	1.3984708381991118
Crispld2	0.11166691025425003	0.14369602267894374	0.5325006130886063	1.3329164187943292
Sema3c	0.10251381388588757	0.12573253684387553	0.5188023550537084	1.3397657900648998
Fam19a1	0.3021181080115343	0.2149034512337793	0.3593433255169807	1.1814244723963236
Gad1	0.5570840070416161	0.4176782053677598	0.32254240156140457	0.9411864777591996
Ndnf	0.3424375216492574	0.3182548965264026	0.5587489958289394	1.1467889765346917
Rprm	0.07323423269812426	0.030283506750324086	0.5955980674398857	1.361444649849472
Col6a1	0.1873676685371112	0.2025263922979092	0.39545456583540456	1.2748586835119329
Lhx6	0.1971364805600731	0.13704083560359245	0.5385571079354529	1.2671728528025896
Egr4	0.38571089169333134	0.2608659797643654	0.34576104611589725	1.1084124758470275
Rorb	0.07660450125162696	0.020979643933387457	0.5149351170721925	1.3589668860927944
Syt17	0.22354324069913276	0.2425493569461346	0.3936664173560016	1.246159507688215
Pcdhac2	0.0901874920320382	0.054809862291386666	0.5218989782082254	1.348934770823231
