	PCC	SSIM	JS	RMSE
Mapk10	0.4528167221552218	0.07746832251991656	0.13236197618596166	1.0461197616380051
Id2	0.1246006040167707	0.0207993778792328	0.1382086423741823	1.323177536072336
Rps13	0.13814287904895894	0.0164088710136722	0.09049245031606064	1.3129029826693523
H2afz	0.4229521540193297	0.04456929710529728	0.11564225957000945	1.0742884584511465
Ppp3r1	0.5273585029806458	0.14799782903405667	0.0808994864502281	0.972256650292868
Morf4l2	0.3654564102760495	0.038486334664545235	0.12179766717179286	1.1265376955290494
Dnajb6	0.40262893472496186	0.04671884226256336	0.13766745610594788	1.0930426023490925
Hexb	-0.13067762443812952	-0.07613132947292997	0.28227318243085336	1.5037803193539474
Sept8	0.3872035351197949	0.07333525487086269	0.14413369891977898	1.1070650070164851
Ly6h	0.2986689658415518	0.03406708404947715	0.13775289283941686	1.1843403515530897
Cplx2	0.4328740353485993	0.07215526995250912	0.09589385083573744	1.0650126427901228
Kif1b	0.23822329561050964	0.021820608296438018	0.1187333943031173	1.234323056893527
Ywhaz	0.5931699872626779	0.123222587201376	0.06911968040106889	0.9020310557151812
Atp5a1	0.5464411615813677	0.07158552805410669	0.0717374822262	0.9524272554044556
Eif4a1	0.4077577111161973	0.03890181132906795	0.1314549549066789	1.0883402858332525
Tsc22d1	0.307855418579171	0.02527216572668784	0.12228705772353154	1.17655818506424
Sphk1	-0.05703976011098162	0.0005520856591074443	0.6613787585897852	1.4539874553179484
Cntn1	0.4526930931768978	0.059947277035468025	0.12138523164149224	1.0462379335725716
Pdzph1	-0.0498247725775374	-0.00035229234979598713	0.6800426525500607	1.4490167511644148
Rab26	0.4073767081466702	0.045749362070617916	0.41365131886715417	1.0886903066100384
Itm2b	-0.40388699749828	-0.014238179922556075	0.07478320428297973	1.6756413682517388
Vip	0.2016736161447411	0.013959323040430384	0.5146097534711804	1.2635872616129518
Fam19a1	0.20814863041394396	0.03481045094276134	0.38535349146066095	1.2584525176470156
Olig2	-0.04852450160977664	-0.005315033815350885	0.5711163924513449	1.448119126045766
Sv2b	0.4610235064901611	0.17504347201427142	0.1056569338562553	1.03824514784307
Sdcbp	0.2763893212589044	0.02831096896594338	0.2147674922699212	1.2030051360996727
Rps6	0.22215329476503268	0.018075014309549036	0.10059826821387463	1.2472743926137235
Ppp2r1a	0.4763054080246944	0.05904515987423312	0.0948232250622982	1.0234203359082772
Pcdhb10	0.07255639170773641	0.0021067459329688703	0.6735637719882717	1.3619424424638975
