	PCC	SSIM	JS	RMSE
Tomm22	0.035075631100212966	0.007903441737918552	0.5244494717608189	1.389189957421077
Agt	-0.0172668977888707	0.016061353618560297	0.4686684142279988	1.4263708478434851
Ncdn	0.2883685913105497	0.07418349419778797	0.2429996609419751	1.193005791008116
Isca2	0.20522989185402155	0.0490884499929472	0.3370927385904107	1.2607696920103837
Prkcg	-0.06380708765592227	-0.007906050942870996	0.3576394501547964	1.4586343528492136
Cort	0.0831171217797361	0.08074993112851311	0.3386253241715361	1.354166074172783
Calca	-0.008362758225642657	0.009548266516170115	0.601405451509895	1.4201146138432932
Lamtor5	0.09744615134578016	0.012480193273496892	0.4621681199852136	1.3435429644445465
Hpcal4	-0.18746985554113427	-0.06002638361232478	0.1734066944967308	1.5410839403102832
Myo5b	-0.12350171448247345	-0.0062671632959854905	0.5660204949024995	1.4990008101948935
Btbd3	0.13663739408079995	0.023974734380771363	0.3816913991269996	1.3140491664463705
Rnf13	0.04245079442444115	0.08150089742358953	0.3910642704034863	1.3838708072472363
Slc1a1	0.19525348410902635	0.039634433214152685	0.3342162812726985	1.2686579648518144
Fosl2	0.2329245070309985	0.1410003179544242	0.4086302338788438	1.2386084877547077
Slc50a1	-0.08750943869052273	-0.0005103728435299542	0.4350218485686304	1.4747945203929411
Cpne4	0.06637274807908101	0.07889238030790545	0.3646018641967154	1.366475211572401
Igsf3	0.048812111935803135	0.04043197942391625	0.3601162375139169	1.3792663905599942
Nxph1	0.10419330411742253	0.06429327267288645	0.37072201698597457	1.3385116330331817
AW549877	0.05365609764336729	0.011666225118599912	0.5307657138099452	1.3757499063104697
Luzp2	0.07927837879227273	0.06759374055327358	0.22486798516888787	1.3569978785596737
Pter	-0.01776719373797046	0.03359357440158064	0.5394853818513794	1.4267215521873708
Fam46a	0.0588262453181554	0.04091291626774237	0.5584871422676239	1.3719867015987033
Pon2	0.13228884461963425	0.126159846382874	0.319459041062714	1.317354284450744
Slc18a3	0.21504878602208324	0.1864924722889225	0.41691928233807946	1.2529574725248394
Ndst4	0.039118760357161365	0.07415779478734479	0.4494564438901984	1.3862764801026082
