	PCC	SSIM	JS	RMSE
Tmem178b	0.4976563034626195	0.4578512792270934	0.13750752878709338	1.0023409564987162
Abcf2	0.6168471603905928	0.5317012147342941	0.10048826980113798	0.8753888731408541
Htr3a	0.1949668097149989	0.03375864327661945	0.4344436379640637	1.2688839113843322
Bcas1	0.272383193593727	0.2595636842002473	0.2357332919800689	1.2063306399211395
Scn4b	0.5343181246848334	0.2879846369007241	0.30352881078567906	0.9650718888405844
Padi2	0.30564719459779177	0.23232868157316755	0.3137899935132795	1.1784335411063351
Ap1ar	0.5242396779053203	0.4688297428019114	0.18438351901356	0.9754591965783906
Cdipt	0.7134453501522172	0.6949105212382871	0.08621069145862359	0.7570398270207225
Dlx1	0.2796983909277689	0.17257279682393767	0.35992824761976505	1.2002513145772689
Tmem200a	0.3012622525000189	0.1886627664944795	0.37569972002968055	1.1821486771975689
Nova2	0.6363323581123637	0.608938735078839	0.09288497469134976	0.8528395416344582
Erbb4	0.5206349794898877	0.4565612924213893	0.31884301502959683	0.979147609413527
Akap8l	0.4301692624775838	0.37263201768456655	0.15946639687353648	1.067549284597593
Pllp	0.5967539353890963	0.39892229175437255	0.28889414216578996	0.8980490683820164
Foxn3	0.4477907844890608	0.32842283791324284	0.24056695389278976	1.0509131415211623
Add1	0.6859313257902317	0.6526816035429637	0.06936575541393811	0.7925511645436757
Phlda3	0.5021484380538986	0.38320583897972776	0.2295990885036044	0.9978492490813444
Syt12	0.4650461741000181	0.2959038635802541	0.2675490458946655	1.0343634041283385
Cacna2d2	0.4280346873799635	0.30018142787179863	0.3058769946339458	1.0695469252165015
Plxnd1	0.17160531570658166	0.15515798630452807	0.2313761956882113	1.287163302998822
Myo16	0.3323459559636649	0.25485464635040844	0.3060524663424097	1.1555553158861198
Fam189a1	0.494166274799317	0.4265493120956823	0.22479765258977494	1.005816807575498
Dlg3	0.5589307460205879	0.4985868648129311	0.11446267695845877	0.9392222888958844
Dctn2	0.6698613970563582	0.664748594332941	0.06894164850282418	0.8125744309829614
Zer1	0.5790038275146645	0.5298003824165726	0.1197914555203418	0.9176014085487612
R3hdm2	0.6196445853283341	0.6213808124083904	0.07565840394097703	0.8721873820133675
Slc4a8	0.5569341201148789	0.5068738420670085	0.15064443985740467	0.9413457174546672
Dmtn	0.7176077328018221	0.6893332715373548	0.06267143123275165	0.7515214796639919
Kcnk3	0.6339678648237157	0.5706596914593904	0.17899476763925753	0.8556075445860495
Cygb	0.5183700403358015	0.33265358731374794	0.22097134714028585	0.9814580578549432
Kcnc3	0.733084807440506	0.2523979371884538	0.13104533762190235	0.7306369721817999
Kcnc1	0.8361965471998046	0.6878605092166262	0.12230666490537982	0.5723695533485256
Dscaml1	0.40103973085052863	0.2117506113428469	0.3133837379187965	1.094495563398474
Nol6	0.6039764411393798	0.4129782129900033	0.14144543104126778	0.8899702903587515
Arhgap23	0.5613638600812498	0.4684128272982499	0.15788138237555954	0.9366281438423152
Sfxn3	0.6497645026503504	0.4566563989096381	0.12826567925215493	0.8369414523724461
Mark4	0.690376970511495	0.6104349455764954	0.10047844511846676	0.786921888739289
Kdm1b	0.2444087924969519	0.09637387594445634	0.4586343773890226	1.2293015964384395
Vcan	0.1695458081922688	0.09405706189797967	0.3859208631117675	1.2887623456694657
Dusp8	0.5393756510322498	0.44258714069259597	0.150865542378333	0.9598170127349798
Necab3	0.5191892417209012	0.4575039283097707	0.1430448007957859	0.9806230246930764
Afap1l1	0.22201181251926208	0.20143641603591986	0.3063948311127118	1.2473878205920863
Abcf1	0.5718728493947387	0.5023052593119923	0.14424940523793214	0.9253401002931424
Nrip3	0.5617072846503772	0.5189363157150222	0.2143027187883368	0.9362614115188372
Actr1b	0.714280845654397	0.6467062051818587	0.05673624128069388	0.7559353865848629
Lrrc4b	0.7278621277668481	0.7217221607630808	0.04728650704412177	0.7377504621932162
Galnt9	0.671829743393946	0.6131387734381776	0.1599023624415358	0.8101484513421646
Nr4a1	0.4046295185396681	0.3802481065914431	0.14000208805580328	1.0912107784111482
Elfn1	0.25915951247884617	0.18927873753602986	0.2783845257710459	1.2172431864842406
Gpr37	0.4094681983583347	0.2707596138618664	0.3297690433808044	1.086767501944795
Crhbp	0.37305961571772855	0.28016288929315525	0.2976593230803985	1.1197681762599536
Dmwd	0.618248337595484	0.5446677480225278	0.08546502812149616	0.8737867730796981
Ccdc32	0.5734546656644579	0.5346525569618489	0.13648562946067874	0.9236290752629456
Tsc22d3	0.4140632433836136	0.3916943844418485	0.15815269226644232	1.0825310680219633
Rph3a	0.6069132574790149	0.4384723146841416	0.08493233968124281	0.8866642459476812
Cyr61	0.12054093073326867	0.07334370120077549	0.3634139505436995	1.3262421115819925
Snx16	0.31261020209357976	0.18904103910422326	0.3889485851146679	1.1725099555282419
Slc25a23	0.6920632790884129	0.6882236376350218	0.04582000425861964	0.7847760456481669
Cpne2	0.2291284880724677	0.08564098233253306	0.3119544421100012	1.2416694503188297
Arhgef11	0.6026610260566885	0.4574835200709002	0.14845389479965995	0.8914471088553843
