	PCC	SSIM	JS	RMSE
A230006K03Rik	0.16231100026525322	0.3069366561044192	0.5997691042899393	1.2943639362518926
Tmem178b	0.2659407468814396	0.09302485523926962	0.5387142940285045	1.2116594019100917
Inpp5a	0.5022407776338639	0.5964363133481446	0.4482467366384042	0.9977567061825604
Thsd7b	0.053567258699564683	0.10483877227121556	0.6585462697177216	1.3758144797176943
Disp2	0.3157327821005861	0.2746027946908531	0.452437100310077	1.1698437655511218
Scn4b	0.1805159829359645	0.2510523254027656	0.5540857701994641	1.2802218691024112
Ttll5	0.3628155945087588	0.569961538601271	0.5057849913129862	1.1288794492692664
Ndrg2	0.16924042085224733	0.17455478751864173	0.2657419053912521	1.2889992856070578
Nav3	0.14766874264271254	0.07620384660766563	0.5871508390758289	1.3056272495297323
Astn2	0.2036259669665884	0.19083092735964996	0.49779012130094397	1.2620412299393486
Lrrtm4	0.15101634997785182	0.0398560522198056	0.5974043170524199	1.3030607430370609
Pnisr	0.2920358203458108	0.2880539874314009	0.4277197512443551	1.1899278798769184
Hexb	0.07789444654085251	0.36550137160834617	0.4008015326267188	1.3580173441154184
Erbb4	0.11199996179104818	0.07884895788841573	0.573482298646594	1.332666528587667
Igfbp2	0.07345971905412638	0.06858932732339022	0.6225860548828523	1.3612790169145144
Emid1	0.09567112454825176	0.10597398412696883	0.6394308792038087	1.3448634692426946
Prr16	0.1247268106268281	0.02054883548048037	0.6459920925549529	1.323082151170646
Csmd1	0.15770757412478956	0.01893312961750318	0.5839756262961755	1.297915579593072
Luzp2	0.17040144398988225	0.39846848941618573	0.5483078158891822	1.2880982540242167
Penk	0.16112373337099803	0.376867435731192	0.5292155565718457	1.2952808704130558
March11	0.1816532293315961	0.02366278757808318	0.6381913137625628	1.2793332409254472
Samd12	0.12432137790562135	0.06997984768027367	0.6109522852466798	1.3233885461907084
Gm9918	0.01721883426245366	0.01606010255497804	0.6906973499898474	1.4019851395343292
Glis3	0.19471364583311648	0.2774426710174511	0.6117052288911231	1.2690834126777353
Gm3764	0.31809295829652484	0.4890237097714843	0.5043467350677479	1.167824508822687
Zdhhc14	0.2413159888465545	0.3530146877316407	0.5499637871846159	1.2318149302175596
Ablim1	0.2238509528994656	0.13250868710828748	0.4552503185679418	1.2459125547971128
Myo16	0.17035187109256286	0.0988943261856821	0.6262910993369701	1.2881367387878022
Kl	0.18497595163483335	0.17110779750832875	0.6354627290322699	1.2767333694747438
Kcnq5	0.08725020492933201	0.057685141558597886	0.6576429153559855	1.3511105025649588
Cdh6	0.08476734914781545	0.03408516914091323	0.6762932278038716	1.352946895374822
Ebf1	0.2291294095537601	0.248704450811435	0.5586187216225804	1.2416687081876872
Lhfp	0.09648898140689698	0.08806113002468978	0.5560770271462282	1.3442551979390691
Cdk14	0.14814856923472608	0.3023778314746328	0.5546217342516071	1.3052596912226118
Cep112	0.11688352319658712	0.0922107168492011	0.6423481763192164	1.328996972760595
Dnah12	0.0184434617579466	0.16828788789164492	0.6844567394508625	1.4011113719059265
Sv2c	0.16920855790964873	0.1943950614285088	0.5916878650688367	1.2890240045013523
Syt11	0.3940755005190592	0.3545346151855648	0.34856535987433984	1.1008401332445512
Pard3b	0.12117506968652915	0.048187282478144376	0.6403943899945301	1.3257638781573968
Cygb	0.15488626954630105	0.1703201156213937	0.5066704967803546	1.3000874820208823
Sptan1	0.4684934791638244	0.5645357564834265	0.3230213488892301	1.0310252381354936
Strip2	0.3937532149292142	0.4754624402300592	0.5251155961528984	1.1011328576250785
Dscaml1	0.194643429502398	0.045298019399142346	0.6036088120292727	1.26913873985282
Clic6	0.16049849226726134	0.29045819570453196	0.6210427547844813	1.2957634874719526
Arhgap23	0.4215321288155697	0.4727330710362447	0.4912145197169819	1.0756094748415248
Vcan	0.06124019613718237	0.12140425057814913	0.6502464701806787	1.3702261155464943
Cartpt	0.04228066506650333	0.3204880332583713	0.6616671503585161	1.3839937390996369
Cttnbp2	0.3215620228418501	0.40626586284496813	0.5429707769210927	1.1648501853527344
Trpm3	0.2718754951643157	0.11432148422611985	0.4740940477388237	1.2067514282864424
Rgs6	0.06310782118085186	0.7092741362833239	0.5874959326869783	1.3688624319625025
Grip1	0.2536634337048278	0.2922831071042813	0.5699712290075042	1.2217500286844052
Anks1b	0.43091537267096	0.4314098466533217	0.3850006730880992	1.0668501556723324
App	0.440920165919168	0.4293075233498325	0.2743074465641301	1.0574306918950591
Adamts9	0.10153620508262803	0.08192681896089209	0.6707973443725894	1.3404952778114303
Crhbp	0.030128004714138294	0.06777682899279458	0.6736492609620727	1.3927469226574236
Pstpip2	0.2552451304479205	0.20816822722893696	0.6221188189888504	1.2204547263639725
Zic1	0.12052068323081062	0.16541961678643205	0.4105258156468758	1.3262573783162823
Neu2	0.006558515903788027	0.06656271573349587	0.6917193218416975	1.4095683623692836
A230052G05Rik	-0.0012678998057830766	0.03487305539698481	0.6929284849103975	1.4151098189227456
Inpp4b	0.14351731376825086	0.07735561391035065	0.5661964899494485	1.3088030304302851
Slc6a11	0.10865236264062432	0.25768564980268216	0.583137730517451	1.3351761212359785
Lrfn5	0.2648282065368045	0.19684471286032693	0.5803737379657861	1.212577249879937
Gabra4	0.06333777628962084	0.060363030085825164	0.6518408117922239	1.3686944317197898
Zfp599	0.10497839504277587	0.09265056164802324	0.6760557272224967	1.3379249642317197
Foxp4	0.2548324611663493	0.4923531900811071	0.6103183990719432	1.2207928070181695
Ccdc152	0.014341140761514541	0.027035246569965702	0.6919759706573017	1.4040362240615338
Impact	0.2895035033465012	0.29196006991864176	0.4189807545394549	1.1920541067027943
Prickle2	0.2550005785698138	0.3674122948311542	0.5420900230496897	1.2206550875904183
Ntrk2	0.253560699509841	0.22375856956439866	0.4116488752829624	1.2218341135278217
Sh3d19	0.1508034567968806	0.10213753435593292	0.6189983576481666	1.3032241121181878
Grid1	0.14343688961221499	0.057403494449879085	0.6101376350508921	1.3088644776200358
Syndig1	0.3778648606002503	0.5326367745850253	0.527500964284219	1.1154686364033275
Slc8a1	0.1321216776483215	0.17275559076045996	0.5876303133801954	1.3174811743259776
Ryr2	0.2245579823941594	0.1660095709330478	0.5039416287205061	1.245344946274598
Fat3	0.16801186944074478	0.051691686309109336	0.6147636516034127	1.2899520383016223
Phka1	0.20971138864923505	0.1055868713592518	0.5814795514886055	1.257210094893264
Etl4	0.23078160547762555	0.16797393934188035	0.5404912868513337	1.2403373690430957
Elmo1	0.2476704812132064	0.43978662829365184	0.5213104008119029	1.2266454408563163
Calb1	0.7163947754915436	0.7265654383947133	0.327838396647448	0.7531337524085036
Ncald	0.3036149847691999	0.23153979859402535	0.4442115695814428	1.180156782152948
Grik4	0.20383737515199368	0.2563083166169685	0.5927391235257076	1.2618737059214808
Vcl	0.14312029169142088	0.1143043066492926	0.6300896613495276	1.309106342745752
Atp2a2	0.5292799373735627	0.5113204729470878	0.3280197972041458	0.9702783751341028
Pitpnc1	0.20445583106992815	0.11733734935465658	0.5547237484563902	1.2613835015014836
Fnbp1	0.3343703760936706	0.1921287941832968	0.4008876704322566	1.1538020834669431
Grid2	0.4390560037616708	0.4008442418190032	0.3605589258707648	1.059192141434527
Mfsd7c	0.021735776771496983	0.12302392594693942	0.6854833710397208	1.398759609960556
Opcml	0.2143761139669396	0.0851251129157479	0.5187840520414989	1.2534942249831549
Snx10	0.2703735672621289	0.21876035351768466	0.5032737108251655	1.207995391330506
Col9a3	0.06744166842020602	0.04543450952330695	0.6168510195082415	1.3656927411242938
Rora	0.3237505516366034	0.2487413607974875	0.3638364272135184	1.1629698606270042
Cxcl10	-0.002399112986992697	0.5568093730216226	0.6915759246992521	1.415908975172481
Otud7a	0.17140045887357322	0.11370156690230925	0.5390499636734571	1.2873224468845612
Gal	0.6263344441504383	0.3674530511669082	0.4454550524606747	0.8644831471458095
Pde7b	0.08949569906641452	0.04594590536777402	0.6525880247394811	1.3494475172703722
Cdh8	0.1330110154144304	0.092305234879622	0.5923897446389803	1.3168059724846095
Tubb2a	0.3378974777209138	0.3359182760425529	0.3838164313381943	1.150741084935344
Car10	0.2276869792112961	0.14587674064114806	0.438888714292496	1.2428298522233072
Col18a1	0.4418011609773324	0.5609959358052271	0.5387606142155495	1.0565972165614177
Slc4a5	0.0329988422786797	0.03565053226515104	0.6765375010334953	1.3906841177789588
Myh10	0.347651190890476	0.37995368510086985	0.4304480070233781	1.1422336093019887
Casq2	0.40560469277568056	0.4239470219221844	0.5848851887126646	1.0903167495955652
Gprasp1	0.3486696051825617	0.30247038006662386	0.3887822358310198	1.1413416620954815
Acot7	0.3912424129356165	0.3898915419110229	0.3491249845870751	1.1034107005683638
Gad1	0.3366440826838306	0.4274473774481644	0.4168175059937532	1.1518297767605847
Abcc9	-0.0015166317840547984	0.8000473550709162	0.6925781319858958	1.4152855766834156
Fam19a1	0.09306459323083976	0.18781273677308533	0.6466807311993412	1.3468002129262977
Ckb	0.4646597877612442	0.4160847385942329	0.14601786023553895	1.034736886593646
Sept4	0.38901114604936704	0.35534893403308004	0.3057605388592808	1.105431005491191
