	PCC	SSIM	JS	RMSE
Ppic	0.32185958154562644	0.08307232719342557	0.2853205963744508	1.1645947092910678
Rpl31	0.4663553440908895	0.2915303375069473	0.07314375563422693	1.0330969517998885
Canx	0.3633907815908937	0.10119424319591262	0.1652041027927851	1.1283698138545768
Fxyd3	0.03728071978232133	0.0017317641637342913	0.6120066384037383	1.3876017297608696
Gpi1	0.18656157033376705	0.028066733518967043	0.07361270443091503	1.2754908307520152
Rpl7a	0.5116555274894337	0.3269881285419736	0.06269504843679931	0.988275743414323
Pvalb	0.15726329907396236	0.010305152471725806	0.20471345854555445	1.2982578333490136
Ccl8	0.21311997907423114	0.04858691502368686	0.2892593955721861	1.254495931381022
Dmpk	0.1299713878821829	0.03687928268969008	0.0956530328012728	1.3191122864394955
Htra3	0.2891371342713613	0.0837378617207199	0.18909554023841768	1.192361409748436
Ilk	0.3278606159889555	0.16743831289299893	0.19559916482776385	1.1594303635932988
Prg4	0.2002879808331736	0.0074387449666156935	0.4342546514483775	1.2646833747360058
Lgmn	0.43443299270130104	0.2396981565882749	0.14646046506083538	1.0635478431163299
Gys1	0.1358176349706476	0.01417023056154768	0.12888750724484532	1.314672860470887
Acta2	0.09113475785797373	0.017945359824331382	0.20197545504274056	1.3482323554506666
Ucp2	0.3939737902058071	0.117868323584042	0.298429693283574	1.100932522722617
Gnb2	0.3904812932718541	0.17215869778973447	0.133414641400966	1.1041002732796923
Ndufa12	0.2167030819127179	0.044283485281101966	0.09510174730531827	1.2516364632650183
H2-Eb1	0.4263144713925007	0.07806672071772225	0.17357898347235914	1.0711540772526604
Fhl1	0.1185605889646826	0.011912936753596741	0.16902134233482247	1.3277344697154754
Pltp	0.33043706776245274	0.11513365538280745	0.23433907727915154	1.1572060596432665
Cox17	0.1835549727868292	0.0851526287823425	0.08294947900885959	1.277845864893862
Mrps24	0.19874944519425689	0.14223250913266608	0.15067084175956305	1.2658993283873272
Cacna1s	0.0686108371943352	0.008341545490887621	0.17959277178616165	1.3648363732005862
Akr1b3	0.2324793025176265	0.11654489412904664	0.1041654469111851	1.2389678748719626
Sparcl1	0.32131106708980983	0.0959523995082232	0.12390016695849825	1.1650656058009696
Ndufa5	0.2092099919254472	0.0444051884545589	0.097254123684998	1.2576088486286607
Tle6	0.0917539542344934	0.0026970805203488427	0.6145155001673624	1.3477730118721825
C1qtnf3	0.35666255943801484	0.0686281277199235	0.3438737019629801	1.1343169227001642
Mybph	0.13338185220075746	0.04029033889767245	0.1770154411779209	1.3165243239676527
Mef2c	0.12398201701327627	0.07251592216540365	0.10218396682041343	1.3236449546511508
Hspa8	0.5034163553961631	0.31145553734371456	0.058391699795670736	0.9965777888392224
Cma1	-0.04508064633373196	0.0003278439435339379	0.5228915299348409	1.4457390126393712
Rps13	0.5407639044392838	0.31957630000889964	0.07243070491147882	0.9583695483066188
Fetub	0.01544247261450414	0.0004220480617162486	0.6658748655339402	1.4032516006657512
Rplp2	0.541303774173732	0.33710949262946444	0.05165346226091192	0.9578060616077432
Rpl22	0.5327624718881196	0.3029686561991855	0.07948366769020856	0.9666825002159504
Cryab	0.04777671905051967	0.1175417614172869	0.13616995568679374	1.3800168701501299
Minos1	0.22501424629997896	0.1130245568956562	0.08396045155843862	1.2449785168427776
Jph2	0.1434260081726866	0.03290405111608654	0.1588193845572088	1.3088727912423832
Dlst	0.27161249809159915	0.1290632933852696	0.14172950268886594	1.2069693466765432
Coro1a	0.4282340452996957	0.06907522420760398	0.3290659900087284	1.069360514232973
Myl1	0.23031811305846656	0.018534323453587933	0.21534757823741854	1.2407109953099744
Olfml3	0.269514088818768	0.031059398258070463	0.30231579198327424	1.208706673416865
Gapdh	0.196425033421573	0.010922464995812118	0.1054060043933013	1.2677341729072598
H2-Aa	0.4547884282918874	0.09444397165057887	0.15844326696204702	1.0442332801707792
Rps27l	0.3501355866123852	0.2430733247733553	0.08957705080112678	1.1400565015714044
Ank1	0.1426520576510002	0.02740665354048907	0.15549349450350447	1.3094639684611409
Serpinb6a	0.2012366516721012	0.03434179868811565	0.11091801051304293	1.2639330269661433
Vcp	0.4436802435825021	0.2605624941845506	0.06850304594047278	1.054817288839634
Peg3	0.3692227188289273	0.10866189438354598	0.20982926069549607	1.1231894596826242
