	PCC	SSIM	JS	RMSE
RNF11	0.1618011168860714	0.01729999960016038	0.4091974331987101	1.2947578021498296
HMGN1	0.06205865701648047	0.007260582521103945	0.4230392605791007	1.3696286671821087
NACA2	0.10759927419719538	0.029953336004904938	0.3819109122182559	1.3359646146532511
KRT10	0.2603831714555326	0.2787493479800909	0.2740802101094588	1.2162375002806545
HSP90AA1	0.18530928866295054	0.04447825098553041	0.15032606237475515	1.2764722569151663
TIMM13	0.10429376100280292	0.014797518889156312	0.4484587389077276	1.338436579743095
FDFT1	0.10878840021158437	0.028870554095841838	0.3482847195080573	1.3350742299875429
GSN	0.06337399730367235	0.07916455347544905	0.3739973710183188	1.3686679675482492
RPL28	-0.03146862459178055	-0.0052127605401102155	0.33620890094883177	1.4362928841930398
OAZ1	0.2094997143239	0.03916758657168173	0.3242982016243108	1.2573784519197868
TMBIM6	0.09568535509512102	0.02939990232528729	0.2806933107144459	1.3448528877947052
CDSN	0.25240922857024145	0.19746745285612927	0.4740767541967643	1.2227761622061155
COX6A1	0.06893803383683594	0.01020309307933453	0.35793706818731913	1.3645966189047694
PRRC2C	0.11288605904386755	0.0279085896480517	0.3045624241362293	1.3320014571734764
HLA-DQA1	0.06849903921695685	0.07892823484513728	0.5800107602802322	1.3649182838419618
RPLP1	0.0448238169210981	0.012762410698176638	0.26290381770784976	1.3821549718312358
PDPN	0.17282490540509587	0.028672843494071436	0.4438688827462935	1.2862154520879494
AIF1	-0.023802879386239983	0.0021399361728384712	0.6853758459721561	1.4309457567540709
MSMB	-0.0007626019580503106	0.07796197837833012	0.6896541982196224	1.4147527006215963
SCML2	-0.021045690625148144	0.00011725349908730757	0.6931471805599452	1.4290176280404299
MARCKS	0.13104681073251634	0.05877604420182862	0.2695749219867177	1.3182967717987355
SLC3A2	0.05706539642509888	0.012409743355446621	0.4514904768924681	1.3732695318653954
RPL11	-0.022617565713768148	-0.003691343808303988	0.27409299953807176	1.4301171740202046
GALNT6	0.1226692897512883	0.0267847708400808	0.4035363191615242	1.324636335186916
DEFB1	0.13375307742780046	0.018302710128355985	0.4785063294274631	1.316242320070434
HNRNPA1	0.19928621908013516	0.020573058748606488	0.3768032756171398	1.2654752316184343
HOMER3	0.2553960772883085	0.02345108702869422	0.4086666332185429	1.2203310392772049
RPL37A	-0.08620787772494712	-0.017308712956744573	0.3141967309165159	1.4739117190150484
HIF1A	0.1174451063342135	0.02948398133191434	0.3857362773398555	1.32857434392343
JTB	0.14414101022476392	0.012665650977439123	0.4737429120783244	1.3083264040561409
LTBP1	0.18991574443657985	0.01628087602538046	0.4213682405484929	1.272858401836921
MKNK2	0.11330194529527153	0.03981573606585974	0.31098823591389746	1.3316891939974047
LRRFIP1	0.04320578495988255	0.012687389973666391	0.3335026944737958	1.3833251353460745
RBM8A	0.05362331447923696	0.006931259943501168	0.4597642416089491	1.3757737354091066
YBX3	0.2059914108402192	0.047252319705019225	0.3237390135857117	1.2601655360783208
NAP1L1	0.2045234545509943	0.04710625375800696	0.3341739215418058	1.26132988979807
PLA2G4E	0.12273781492193285	0.016848999848276643	0.5467550782657812	1.3245846028684367
MRPL14	0.051732976804308516	0.006770021087506481	0.4630592399482237	1.3771470678149746
RPL37	-0.1586981862459898	-0.02543701421849976	0.30488246669925056	1.5222996986441204
MRPL51	0.2374131759837176	0.024261234135313562	0.382273153616516	1.2349792095547865
MT-CYB	0.23095586879442284	0.06830027166206892	0.21064731644801574	1.2401968643772463
PSME1	0.0881698540885606	0.009555479397353206	0.4522852389716262	1.350429669335978
VASP	-0.01660745929836385	0.0014777698561036403	0.4516798529573608	1.4259084537924331
MALL	0.2795909925237514	0.08673867578747659	0.31819870202582257	1.2003407911724475
SLC7A8	0.2448232015842256	0.07832847904871126	0.4205159100166933	1.2289644408328293
EIF4G1	0.18927479476842807	0.02478800279408641	0.4069967750345948	1.2733618537019018
ENAH	0.15389410191079592	0.04374697264994585	0.3175115638067818	1.300850412683337
AEBP1	-0.06170605698038981	-0.005559511324214124	0.4830537720735393	1.4571932315107627
METRNL	0.10200170099450737	0.04836197831689831	0.4449899254046021	1.3401479761619557
EIF3H	0.031390615929864384	0.012133966315098015	0.3988734797858382	1.3918400655751622
HNRNPK	0.25111965296255706	0.05738737448344133	0.2765030399068902	1.223830337128021
LMNA	0.2368838389727477	0.05783740819043391	0.2301100297679532	1.235407755380589
CD99	0.31872472785916994	0.05337071240102359	0.3673694322448159	1.167283403583577
C6orf52	0.031753161873941504	0.00017211727113218583	0.6875539808151356	1.3915795615961444
MT-ATP6	0.04181570336980362	0.014483589146066326	0.23431532642681546	1.3843296548367348
CTBP1	0.2901135719049917	0.034775708514410475	0.4179551561079419	1.191542217544144
SEPP1	-0.014583079932506085	0.0012755226283890564	0.5854218355525735	1.4244880343003985
DBI	0.2484612836777915	0.059833275640367875	0.3694805441811335	1.2260005842757242
PLS3	0.3407669003594591	0.10274923809663558	0.2789509366105082	1.1482448342061382
RPS17	0.13753946998755914	0.02421340236465684	0.27569052199537364	1.313362501377621
RPL7	-0.003958484459001422	0.001990531850298336	0.32108072469807186	1.4170098690263249
SRSF9	0.20974211080622215	0.02124555489979173	0.3931596831043165	1.2571856578833358
COX6C	0.22765164009297897	0.034150167227429536	0.33876293387615786	1.2428582862957636
CTSB	0.10961694906588804	0.03196308387951639	0.2835804678623727	1.3344534843403963
LAMC2	0.2445986988645999	0.04403745112052631	0.31573462203618496	1.229147103592894
RPL24	0.2443467562002055	0.03953338605086498	0.2424923475877962	1.2293520600705028
PRDX5	0.1043067875352877	0.026375707261105674	0.36780811230141797	1.3384268470594218
RPS19	-0.2105209749336444	-0.042878685812173314	0.3376634030887984	1.5559697779414896
PSMA4	-0.0017795219156145554	0.0017410605907566346	0.4415588421969396	1.4154713150859783
IL20RB	0.2595586443199795	0.052767735319160784	0.3636477479253534	1.2169152441152349
GLO1	0.3544694514012523	0.07107670489369594	0.2972043084693902	1.1362486951356623
RPL15	-0.2043260228097812	-0.028462526952718864	0.3430166947147761	1.5519832620294467
STMN1	0.09734690578601912	0.016587001418777888	0.4430034930763149	1.343616830955895
RPS20	0.12036381719745982	0.025036138016710525	0.3189970639634989	1.3263756502609207
UQCRQ	0.05527262819154402	0.007586743464823615	0.4293199388294918	1.3745743863527036
CBR1	-0.020544578975545832	-0.0004896046648918677	0.4351935896097344	1.4286669163773238
DAZAP2	0.06716428946932038	0.015862853555431218	0.4073375371368265	1.3658958309700484
KRT24	0.12865612783542266	0.04651934162265644	0.4105996623058551	1.3201089895645568
FTL	0.09098381918931636	0.04310767166324694	0.27675473978133897	1.3483443038116665
WDFY4	0.05015111724187414	0.04619571807332543	0.6457080211217578	1.3782952388789032
GGH	0.0577396638060264	0.003639805555424008	0.4722271431154861	1.3727784498556013
ATP5E	0.030904624934834025	0.00610978560752687	0.36507308417310735	1.3921891933678885
CCT6A	0.1991873394454123	0.02826739833464236	0.3786706805248231	1.2655533655714308
RPL31	0.026229043608733158	0.010361305639935262	0.25452083780493084	1.3955435904272333
SEPT9	0.2553010621973454	0.04530300397537572	0.3532838085645347	1.2204088968887885
CLSTN1	0.15335216535691848	0.04332642755133729	0.37071040900008656	1.3012669477421468
SLC2A1	0.09394124601052033	0.017639415973596303	0.27976173159506	1.3461491403180257
PPL	0.2396154087178673	0.09274564888737462	0.3630899047638293	1.2331947058612704
SLC20A1	0.13747174973503695	0.013870066456157688	0.42588466134960495	1.3134140628643831
IGFBP3	0.17505840842847295	0.060553398994491726	0.2816372619376941	1.2844777861617749
NDUFS5	0.15322459465536115	0.030738237829331837	0.3847528394445012	1.3013649798151468
TUBB4B	0.15227164189904113	0.03370009323630936	0.331380835198823	1.302097045616001
RPL27A	-0.14797416964440924	-0.02502999066639653	0.2994085467477675	1.5152387070322677
RPS25	0.18016041481643846	0.042323939371347104	0.2775114020481253	1.2804995784330129
HLA-DRB1	-0.013067205581051431	0.005057034693712975	0.5924607783348927	1.4234234827211836
RPS9	0.0638849531096716	0.01335551707692326	0.371536836614166	1.3682945932001107
CLDN5	0.0271587543720268	0.006256781238828965	0.6382657869372861	1.3948772316071212
ATP1A1	0.17727708057108488	0.02256731524264381	0.3545099969107356	1.2827493281455384
