	PCC	SSIM	JS	RMSE
Htr3a	-0.02685899816976663	0.00015774690596263776	0.6642000294654038	1.4330798987982265
Ubb	0.8842471213654315	0.8278168285776178	0.012818337071787159	0.4811504518018634
Synj1	0.5811507802702569	0.5107434937645993	0.07724367326911047	0.9152586735232212
Ap1s1	0.5419345844227546	0.4396382989275129	0.09259388422168352	0.9571472358809228
Ndrg2	0.44605944802136815	0.42866247581932415	0.04443040315315412	1.0525593113726484
Cdipt	0.42310917023524003	0.23305059169714584	0.1749151220989661	1.0741422901690074
Astn2	-0.11803026437785386	-0.0018733229746221226	0.6853071257391422	1.495346290581452
Bmp3	0.2310847906510781	0.04966472738312589	0.4783037536566173	1.2400929072847098
Gramd1c	0.037487179130316094	0.002886354168658253	0.6540677163366053	1.3874529331618308
Apbb1	0.6744611654993092	0.5817433761274149	0.043345410281563454	0.8068938399822998
Hexb	0.3041481794240405	0.15625288942539275	0.2196312670424955	1.179704895790434
Pde1a	0.5049752633634675	0.42337751674928703	0.14588733284950084	0.9950122980511672
Pdpk1	0.3273813416730723	0.1453564326089786	0.1967249329655025	1.1598436604361189
Cisd1	0.5129596989856446	0.4303405634414328	0.11635378137772805	0.9869552178436012
Cyfip2	0.6958643137384286	0.6081460097302042	0.04751432209536418	0.7799175421306682
Neto1	0.24270346699358916	0.05732210707389662	0.4347233286879604	1.2306880457747291
Erbb4	0.3837883647192415	0.1790013102881992	0.4237418883964097	1.1101456078197658
Homer1	0.5415596935669263	0.4255493289158765	0.0945429560722268	0.9575388309965018
Nrn1	0.5481896498764453	0.5046451887155613	0.0940354729403826	0.9505896592363654
Bsg	0.5779508224129577	0.5449818424899339	0.061656777782581926	0.9187482545148504
Atp5c1	0.6448212093761065	0.5486053854297502	0.06328287407706942	0.8428271360414228
Cabp1	0.5002162324421557	0.3723109119276949	0.13602504657536352	0.999783744174553
Tppp	0.57656635930611	0.4274593833663726	0.09718481019132333	0.9202539222343908
Cycs	0.6869550134310495	0.627763549633921	0.07058606777115259	0.7912584742913663
Atp6v1a	0.6451649402735826	0.6018221384024312	0.0634970830841517	0.8424192064838234
Kcnj12	0.14626163934076894	0.01153728264512406	0.5914452471578215	1.3067045271668962
C1qtnf4	0.5121235386175917	0.4537991296499586	0.06384063153957882	0.987802066592704
Sncb	0.764921761730728	0.7102726239111103	0.03565156073215705	0.6856795727878612
Atp6v1e1	0.7626754052197824	0.6883602513972905	0.03430901190983067	0.6889478859539633
Dctn2	0.5716038005630959	0.4739959431807984	0.10314118148613152	0.9256308113248002
Ebf1	0.1945861787071234	0.009002276453951848	0.6436036103937713	1.2691838490091785
Cdk14	0.3092397424463768	0.11554994674088613	0.1974099788920096	1.1753810084850131
Dmtn	0.6291592284048532	0.5301367231329607	0.08594082802152056	0.8612093492236914
Syt11	0.7963674469801005	0.7199424065183984	0.03795720057935354	0.6381732570703655
Pard3b	0.05462183722802299	0.0018527942704461941	0.66911245175078	1.375047753914007
Sptan1	0.6967508850941706	0.6090985350083239	0.050113812644113055	0.7787799623845356
