	PCC	SSIM	RMSE	JS
EIF3G	0.517418223118495	0.5237152931041485	0.9824273783659584	0.07062809129293207
SLC12A6	0.695732778692373	0.6623609633135861	0.780086176403129	0.0877269007811584
IRGM2	0.4704339361991651	0.47263342171853767	1.029141451697321	0.14861509564362466
IQSEC1	0.6317111815294733	0.5650756869166402	0.8582410133179686	0.10199821906501007
G3BP1	0.5634557406125159	0.45043062292886327	0.9343920583860762	0.058876585177519335
GM8369	0.6240857478635938	0.5506181290463456	0.8670804485587323	0.05704175212196874
UBL3	0.6399903344192949	0.6131455962353604	0.8485395283435004	0.11798420382488518
TBC1D10C	0.668699418009839	0.6511557035247243	0.8140031719719046	0.034617739750892385
LDHA	0.5944892582127146	0.40046670595487327	0.9005673120731014	0.05142884727225559
SYNGR2	0.47582667456731764	0.21000777257542672	1.0238880069936187	0.1382394605659505
FAM78A	0.6483018963663582	0.6501942267847569	0.8386871927407049	0.1060601497330409
EIF3F	0.7221297797027905	0.5936251798506169	0.7454800068374867	0.038282717042655026
TUBA1B	0.6574511033852489	0.3334993087766841	0.8277063448044252	0.08481991047152337
ARPP19	0.6226864409714166	0.5859064138891338	0.8686927639028468	0.05144374546621678
PTBP1	0.5984708248320418	0.5867888120055126	0.8961352299379354	0.056738718665113985
COX5B	0.5920056051326851	0.5340063576763816	0.9033209782434092	0.05595913979707927
ARL6IP1	0.592024511231192	0.5600117795349134	0.9033000484543416	0.07010106040274888
LY6D	0.8603706783814123	0.7254001828008362	0.528449281612886	0.05806718918010282
CDK2AP2	0.6166861658855167	0.619909648249617	0.8755727658104528	0.05874135871201445
HNRNPU	0.7306735001206655	0.6486449893369947	0.7339298329940466	0.03449045976982444
RPL28	0.8700228691288624	0.855403199040224	0.5098570993349755	0.016918260315023782
IGLC2	0.8861774635753614	0.7973101763160033	0.47712165413998703	0.057224209293417615
TAP1	0.6879132940028571	0.6675120892652708	0.7900464619212505	0.042751542396572764
RPS15A	0.874917820656124	0.756335295246029	0.5001643316828498	0.011867253589169822
FGD2	0.5366849049985695	0.35636306716176014	0.9626163254396121	0.15210312039933832
SPIB	0.8121273538083168	0.6442302957381039	0.6129806623241603	0.07958704533119286
EEF2	0.8555405951894313	0.8380020998728441	0.5375116832415252	0.019344087892708653
