	PCC	SSIM	JS	RMSE
Mc4r	0.09099841560481242	0.04661229090005978	0.4990857773172858	1.3483334783318164
Pdgfra	0.09074938623208244	0.05855838438457254	0.5068900218341321	1.3485181598835942
Cyp26a1	0.0002546814083125258	0.0287088220911329	0.6425348658388976	1.4140334639545753
Synpr	0.13315652089327173	0.015623667660061897	0.3546172525505119	1.3166954690487307
Sytl4	0.012232147376312813	0.018676457722515704	0.4669501628557711	1.4055375147065177
Ttyh2	0.5425499930823141	0.3133304958509903	0.2300963392364451	0.9565040584521174
Mbp	0.6753949548858853	0.29410633436163525	0.2433778564802243	0.8057357446633663
Oxtr	0.07465027852961187	0.02956279211432831	0.4873524577841906	1.3604041469139885
Fezf1	0.0827182984868142	0.07893219278291065	0.46904657174384207	1.3544605579441475
Arhgap36	0.2316740508294147	0.07291290938005364	0.33269574333271196	1.2396176419933571
Slc17a8	0.029578320490136343	0.010133477038886564	0.5808864330899088	1.3931415430672245
Cckar	0.07160008234918241	0.057355488581548125	0.4188352160488873	1.3626444273183065
Penk	0.11390534419498945	0.01514810555108896	0.4896068817695307	1.3312360089818864
Rgs2	0.1110585100162771	0.08951819276728977	0.2774125967116631	1.3333727835708384
Tacr1	0.11356928824245202	0.045214135852623634	0.3977988438443502	1.3314884241010494
Chat	0.0	0.0	1.0	1.5
Mki67	0.07772668206110353	0.009921306023067258	0.5011044220247215	1.3581408748277155
Avpr1a	0.017904675115513934	0.023959407927317256	0.4807997482762307	1.40149586148835
Klf4	0.44227150232412027	0.13387333126695186	0.3313833034657988	1.0561519754996247
Greb1	0.05559705226210658	0.05646177062724182	0.4971471813750047	1.3743383482519096
Trh	0.1867199868497607	0.0049911343483891426	0.4866561111364208	1.27536662426946
Ccnd2	0.11824149616234825	0.09564169760847002	0.3529795239557186	1.327974776746646
Cpne5	0.1635947847064251	0.062096950052717086	0.3492324102424984	1.2933717294680405
Cck	0.025624000616281662	0.002416836106015986	0.3940564370418223	1.3959770767342268
Ramp3	0.09366652226484982	0.019059141378245315	0.44679302245082414	1.346353206060839
Creb3l1	0.09714685775734724	0.10937597289091527	0.3418773173994343	1.3437657104143212
Mlc1	0.27695959166615114	0.11478746283521787	0.2920246613681893	1.2025310044517348
Bdnf	0.19745111614684968	0.09256609997963007	0.3496102457648416	1.2669245311802515
Sst	0.0995571889232018	0.00311705064663293	0.5927907833176891	1.341970797802097
Gbx2	-0.034187175974127224	0.0033187649856195717	0.5654009320707298	1.4381843942792087
Trhr	0.19562319731534966	0.013644023699476041	0.3673599229110692	1.268366510662159
Cartpt	0.1892217492236867	0.0193548502895921	0.4867801893976867	1.2734035108922177
Npy1r	0.17177057140568938	0.09944181152289963	0.3198277643205545	1.2870349090792452
Sln	0.03616138868536285	0.05371268880839113	0.52791996277872	1.388408161395371
Crhbp	0.006355429550746692	0.006110992472125108	0.5698911377546931	1.4097124319869307
Cyr61	0.03056975281838894	0.0059871460203465825	0.4331372792323642	1.3924297089487938
Plin3	0.3646242844782641	0.053719473480654284	0.3299658431521586	1.1272761112715342
Cyp19a1	0.02578444766324986	0.058936293201130474	0.5431992687283116	1.3958621367002906
Necab1	0.23088958946568625	0.06387803216739069	0.312327450865729	1.2402503058127532
Prlr	0.3892225239333432	0.23951766822839585	0.21828930192516288	1.1052397713316842
Lepr	0.07220186492740492	0.01811282444296305	0.497599957065655	1.362202727256553
Amigo2	0.3263854788658207	0.13805015640300702	0.2598022546485785	1.1607019609996179
Glra3	0.30442385214423057	0.1843406492710376	0.2347072403346395	1.1794711932521027
Tiparp	0.056377702502481614	0.06635368506178717	0.27698523016997845	1.3737702118604251
Crhr2	0.03354816664002961	0.024603440976758727	0.5017049412907509	1.3902890586924508
Cspg5	0.12078466865481575	0.034059430927272795	0.1416964235790436	1.3260583179824217
Pak3	0.6213487242509803	0.35939796704237803	0.07794476213167939	0.8702313206832073
Isl1	0.20648406758100246	0.04468809721294428	0.4154384043716241	1.2597745293654716
Sox6	0.224370860936568	0.07982751475493424	0.32148343551075176	1.2454951939396892
Adcyap1	0.2492763092446458	0.11588166152646462	0.3980651224297034	1.225335619946922
Ucn3	0.04245613707480446	0.02304403860314342	0.5213127220831713	1.3838669465849638
Baiap2	0.07837364162008861	0.023112667256700737	0.3429848587108941	1.3576644345197464
Traf4	0.21917542784285346	0.12103419124756692	0.3934410513015011	1.2496596113799523
Gabra1	0.2209613455246465	0.043501602665233535	0.20632400600766104	1.2482296699528923
Pgr	0.2325432609125686	0.04407700925272787	0.3151783887081577	1.2389162514774203
Gabrg1	0.25560043575695546	0.11502410495339688	0.22143822348033296	1.2201635662836725
Vgf	0.2187453614109863	0.015362035082390816	0.38377449875393177	1.2500037108657027
Gal	0.11559690618513617	0.005883452387064527	0.4399488708051325	1.3299647317240135
Ace2	0.2646707832190266	0.05409090219467206	0.5056660771314987	1.2127070683235697
Npy2r	0.23645250196913545	0.07654933321924746	0.2888553756570976	1.2357568515131645
Sema3c	0.4920290083755088	0.18837400292045145	0.2781564735175789	1.0079394740007863
Gad1	0.4868557668521112	0.14509172096353562	0.17983708170422374	1.0130589648662005
