	PCC	SSIM	JS	RMSE
aay	0.2477740651781551	0.13331422892984854	0.30708130056520505	1.2265609930385404
Ama	0.5987694718880388	0.3118809534496053	0.1303941761650171	0.8958019067985523
Ance	0.6696456153678909	0.5738464841507918	0.30689152988791946	0.8128399407412373
Antp	0.6467202379907431	0.4416270942134796	0.3659616196211576	0.8405709512102556
apt	0.6858687458719769	0.4588831583334189	0.25566993000250043	0.7926301207095565
Blimp-1	0.4621742217315105	0.2949823967939084	0.2266020296201367	1.0371362285336383
bmm	0.3571429147815886	0.16315102530607375	0.29231792702423864	1.1338933681950971
bowl	0.6047565915558607	0.34775819460471	0.29237519843902826	0.8890932554508998
brk	0.5702119864208585	0.25946741580454136	0.14861455866221696	0.9271332305328522
Btk29A	0.3716349181782457	0.17804250620282813	0.16615745248508176	1.1210397689839144
bun	0.21798111233394374	0.12271956758096925	0.3913472697524933	1.2506149588630835
cad	0.4585199236272849	0.3708239355587319	0.4514016884861334	1.040653714136182
CenG1A	0.6267447429092632	0.4935603458926389	0.3978834839688077	0.8640083993697477
CG10479	0.3563744901215196	0.21355188242960266	0.3070148547224854	1.1345708526826173
CG11208	0.5682945474267571	0.3107412681549644	0.3273638198046597	0.92919906647956
CG14427	-0.05915826900084298	-0.016313881325257632	0.15459689915975786	1.4554437598209304
CG17724	0.3978592310495877	0.2756997332168508	0.40255002774580784	1.097397620692165
CG17786	0.481081524587989	0.2348366121370985	0.48315093735341896	1.0187428286000455
CG43394	0.5876887196227212	0.2731246970813913	0.08090049192440192	0.9080873089932252
CG8147	0.37357933799390064	0.15629385123457634	0.1364572243370314	1.119303946214878
cnc	0.6599133517316813	0.5466446434097965	0.343335627693208	0.8247261948893327
croc	0.6221985826418768	0.4603639877337689	0.27634255983927325	0.8692541830306291
Cyp310a1	0.86225891062193	0.6529177687175479	0.21003726836597275	0.524863962142706
D	0.1726052786666524	0.09801370393020037	0.3704409551961054	1.286386194992272
dan	0.6146839999360639	0.3641830425664589	0.06744807247370896	0.8778564803701524
danr	0.4644995438296845	0.21284612759694488	0.07105711711565875	1.0348917394300872
Dfd	0.6764812872421699	0.5138850978691141	0.33294005561372386	0.8043863658191008
disco	0.6409743063390119	0.47617213250622703	0.32042017465639583	0.8473791284436832
Doc2	0.7004686442144057	0.4056628529876897	0.21354370655161206	0.7739914156960581
Doc3	0.6204457889918045	0.4344287106834202	0.25919657031727394	0.8712682836052228
dpn	0.3803265080512769	0.10052687848212694	0.1964539682504506	1.1132596210666432
edl	0.4790984524607758	0.24412164753460225	0.4875706500009474	1.0206875599704586
ems	0.6157339665368922	0.3979819840936897	0.30562833322425176	0.8766596072172003
erm	0.6063095350103981	0.551681098029124	0.336327289715583	0.8873448765723525
Esp	0.1841834810113151	0.12530611304681796	0.4080860470611721	1.27735392040631
