	PCC	SSIM	JS	RMSE
Mapk10	0.5384674496263693	0.478619579272166	0.09422906432969308	0.9607627702754004
Id2	0.4545082132288433	0.444698390603711	0.11185881777198664	1.0445015909716526
Rps13	0.5789526419900974	0.5555498420497497	0.055371632343947305	0.917657188725618
H2afz	0.5835814560550032	0.5478504105715044	0.0772992053558651	0.9125990838752762
Ppp3r1	0.7130583732223816	0.6995849901972264	0.0370591072122793	0.7575508257240808
Morf4l2	0.5844641073518559	0.5534645260792235	0.077587402464953	0.9116313867437256
Dnajb6	0.5027953429529978	0.4679490867523108	0.09826031713623193	0.9972007391162546
Hexb	0.32022680194951114	0.3196138750160565	0.2441447752847659	1.165995881682683
Sept8	0.59600967557976	0.5512476996843214	0.09570012295802953	0.8988774381641135
Ly6h	0.5239159042614665	0.4179577146918765	0.09713195696526204	0.9757910593344596
Cplx2	0.44999932199846	0.4273348656916348	0.0756801036020024	1.0488094946190558
Kif1b	0.4399846201539186	0.3739530571346219	0.08639653639382157	1.0583150569146047
Ywhaz	0.7434411924880869	0.7336964746727062	0.02778338872348024	0.7163222843272614
Atp5a1	0.7329553725686804	0.7245760231437148	0.031162677670340082	0.7308141041760478
Eif4a1	0.5412105653132377	0.4649150900343507	0.10118153202367512	0.9579033716265564
Tsc22d1	0.5087019496675547	0.4830853649137936	0.08525641080257798	0.9912598552674726
Sphk1	0.11067870646304984	0.0115281780317069	0.6393510887247112	1.3336575973891875
Cntn1	0.5055685474783843	0.4627024602651786	0.08813545763886531	0.9944158612186512
Pdzph1	-0.03963829843129206	-0.0006921339687559184	0.6911670917349105	1.4419696934618926
Rab26	0.5773056674343835	0.3774429167351397	0.2929874371237711	0.9194501972000619
Itm2b	0.5678041531349121	0.5632376475770545	0.046018345682754265	0.9297266768949763
Vip	0.8022366624711941	0.3543653177399394	0.3802751882602552	0.6289091151013884
Fam19a1	0.4969882355418999	0.4736435618182638	0.2668194220202086	1.0030072427037602
Olig2	0.11610026225466108	0.14336260347461194	0.5506990827254652	1.3295862046105462
Sv2b	0.54722962045024	0.539913498446835	0.07340390422277647	0.9515990537508536
Sdcbp	0.5815128184569311	0.5073070325108539	0.1539224337951502	0.9148630296859406
Rps6	0.5059864684124348	0.4850177509260946	0.06907756851338506	0.9939955046050916
Ppp2r1a	0.5733421499585853	0.5557369677915786	0.061331121372572274	0.9237508863772902
Pcdhb10	0.01978486137451695	0.0013817446297066294	0.6712219999033004	1.4001536620139114
Mpped1	0.5572275887790535	0.5211035173128613	0.1030511845883474	0.9410339114197176
Slc30a3	0.563623918665078	0.3830421763604968	0.15303791725443475	0.9342120544447304
Aldh1b1	0.4021309527668857	0.2054096662237136	0.4923254268673308	1.093498099891458
Usmg5	0.6924963274030008	0.6863150460415129	0.029427114837041732	0.7842240401785693
Lrrc14	0.16228999959340246	0.04624623490252356	0.4821249006972936	1.2943801608542969
BC017643	0.2161937297312813	0.03796238888913097	0.5945289189548029	1.2520433461096454
Mpp3	0.301555121939091	0.1803125448236399	0.33602162323673623	1.1819009079114111
Ppp3cb	0.5499560643316621	0.5180448226155357	0.0809826661881454	0.9487296091809698
Rpl17	0.6506652050173702	0.6141947788986025	0.03651155854510793	0.8358645763311541
Kcnc2	0.2850890782124887	0.13841834777332845	0.3532037294612338	1.195751581046424
Bdh2	-0.018832598688299444	0.02337794834106185	0.6926207525316761	1.4274681073062891
Dnm1	0.7340369303721159	0.7266009212157815	0.031122479640860262	0.7293326670702254
Ggnbp1	0.1321394303259584	0.016288747915160464	0.6233711447855768	1.3174676995463996
Pcp4l1	0.5198805810850445	0.20778104651647156	0.3587616162986358	0.9799177709532116
Rmst	-0.021122708202171585	0.0013106855700768414	0.6659873329074177	1.4290715224943582
Abr	0.5303330202857679	0.4433712811322623	0.11183260386340636	0.9691924264192661
Sv2a	0.5207623356834552	0.4827319000172608	0.11360737914073794	0.979017532342036
Lpo	-0.05217530182265319	-0.0016867800282450807	0.6931372431981343	1.4506379988285525
Rpl36	0.558236277243614	0.5346446585554405	0.04425110938107714	0.9399614063953752
Ehd4	-0.0021133761070599444	0.004005987008063493	0.6607159781212242	1.4157071562346926
Scarf2	0.0774744260541945	0.011625257451914455	0.6387861483101899	1.3583265983892132
Hs2st1	0.3605900386138451	0.19407133036376212	0.2462916371930976	1.1308492042586005
Grin2a	0.3083517863409687	0.21286776094042514	0.1995457623479288	1.176136228214259
Synj1	0.5499773267771022	0.4784150289492274	0.08061900672732503	0.9487071974248932
Gpm6a	0.7487337915839442	0.7139537335679368	0.02426539173815528	0.7088952086395505
Rps2	0.5011864468613789	0.4960373547147767	0.048852516970382495	0.9988128484742486
Rps14	0.5962118456329013	0.5841195613298259	0.04421714648588543	0.8986524960930101
Sptbn2	0.4223574753161991	0.4071810336536489	0.05878142555897223	1.0748418717967785
Atp5e	0.6949472145773542	0.6915865782690652	0.03082490728676209	0.7810925494749593
Cox5b	0.6424305291688326	0.6401596094626912	0.03184257816044112	0.8456588802007193
Dclk1	0.6518727935002725	0.6065290499788051	0.05526007419175985	0.8344186077739728
Slc1a2	0.36442896618277104	0.3271241942464556	0.046798884522282286	1.1274493636675922
Dynll1	0.6519301757676073	0.6482367550993352	0.03993683157874919	0.8343498357792045
Acox1	0.3775066987037821	0.2806342606680029	0.1834720101716892	1.1157896766830369
Ppm1e	0.4569583818645324	0.26713872401354405	0.2443405699034968	1.0421531731328824
Tbc1d10c	0.016879090137322084	0.004872739343161541	0.6501112316503104	1.4022274493552591
Rpl22l1	0.6241377781306509	0.5994180318635461	0.057934447916898814	0.8670204402081293
Cdc42	0.4651245422582876	0.3988601001228053	0.07455251830975385	1.034287636725599
Thra	0.5540423446012549	0.5292638790496634	0.0514841744446404	0.9444126803455628
Atp5h	0.5166328255120642	0.4706552124180568	0.061083342002482124	0.9832264993254972
Hspe1	0.4554426334228235	0.4163234455518193	0.12368065881763915	1.0436065988457304
Rps15a	0.5142222058737491	0.4918561009498617	0.05356606937106763	0.9856751940941304
Slc8b1	0.10841174577492853	0.04457744128287697	0.6326814439220418	1.3353563226532992
C1qtnf4	0.4947844850655433	0.44524276943621216	0.07170435936873425	1.0052019846125024
Myl6	0.5539471259608266	0.5481234023260707	0.05205404280636156	0.9445134980921908
Serf2	0.5123614546970515	0.4761096217722554	0.0766718485338484	0.987561183221524
Prkar1b	0.6180179000971121	0.5659244507568937	0.045263776835654516	0.8740504560983742
Pnma2	0.3684186699116725	0.10647218628079497	0.3450406906268393	1.1239050939366078
Arc	0.4864717607743952	0.4389173072653863	0.13516781665615527	1.0134379499758284
Bcl7a	0.11905393859147373	0.03417346278773619	0.3701577706720875	1.3273628451998545
Epn1	0.5273513418325178	0.5096066755634237	0.06380603632608828	0.9722640157565046
Grin1	0.4363063488473165	0.3540563288176858	0.10142352256417217	1.0617849604818141
Zmat4	0.17461364283012393	0.042498455320561436	0.4486593672169405	1.2848240013090322
Pfkp	0.4625278981966249	0.43152889162071534	0.10525906434846807	1.0367951599070813
Irf8	0.1157364507803251	0.02722151633668881	0.5879334593965582	1.3298598040543033
Mbp	0.5571030465087959	0.426485831892846	0.09032756257139184	0.9411662483230092
Camk2n1	0.6315104704457155	0.6305166547245372	0.03777814001784965	0.8584748447733159
Ccdc36	0.052292052504640564	0.05897668639980962	0.17475123585328767	1.376741041369334
Rps17	0.5794825631523637	0.5494586679801959	0.0484797541474568	0.9170795350978412
Ptpn18	-0.028479292965298462	0.006806952724532769	0.6870223123321768	1.434210091280422
Erbb4	0.38607424401187695	0.20025520583989764	0.41372487049948814	1.1080846140869598
Arl3	0.3973147160228021	0.31283044879815386	0.1636322129276656	1.0978936961083234
Synpr	0.3031435622506606	0.2832868779534951	0.21943002164450695	1.1805561721064692
Rpl8	0.6377764938510173	0.6258107305674563	0.04147327197290085	0.8511445307924883
Nrp1	0.14205973884060666	0.02959858119631665	0.5196215417423451	1.3099162272140867
Tmsb10	0.6889735688807117	0.6276119563629567	0.06275154362259266	0.7887032789576679
Gabarapl2	0.502814342926049	0.4421152427602443	0.11325408776222175	0.9971816856259956
Rps11	0.5995568044041995	0.5849329579297347	0.044752672075689164	0.8949225615613906
Cap2	0.5120455169138926	0.4184570545664805	0.10063788875501507	0.9878810485945232
Rab8b	0.13854668716443624	0.05029747558496556	0.4341214423969626	1.3125953777425574
Pja1	0.4675690686351216	0.4115095155927087	0.11483809206707585	1.0319214421310166
Fxyd6	0.4332032008376403	0.4087354447833051	0.13839619891493893	1.0647035260224882
Gaa	0.4861954929754858	0.4471479068909507	0.0976535940963568	1.013710517874323
Rpl35a	0.6066657633099952	0.5790525176852547	0.03455125945309588	0.8869433315494343
Lpgat1	0.453764771791001	0.3547300233399869	0.14423439106866606	1.0452131153109387
Dlk1	0.7746387802449464	0.6808634235796555	0.2956752666011849	0.6713586519216889
Rps16	0.4942116564667997	0.4455646353742223	0.056613164413772274	1.0057716873457914
Stx1b	0.5333621947400845	0.4916590613809387	0.07096288588210498	0.9660619082231898
Mast3	0.4220360300115642	0.3939764857210449	0.12472156103642985	1.0751408930818656
Ywhab	0.5780397087120763	0.5439929347825889	0.049621844583058086	0.9186515022443752
Hsp90ab1	0.7282840703152528	0.7080936938684308	0.024466639481472527	0.7371783090741986
Sipa1l1	0.3428603180860548	0.2746786272778784	0.15056055231481086	1.1464202387553573
Nov	0.4451915292818928	0.33360437984359803	0.1936161915624836	1.0533835680492718
Scg5	0.5127575416055601	0.4847600232937245	0.08626601516346429	0.9871600259273466
Ghitm	0.5948226148322453	0.5661558640414643	0.06463719673027485	0.9001970730542893
Rpl41	0.6246076614640206	0.6264877414576405	0.02733949196814864	0.8664783188701023
Got1	0.6160436319324145	0.5995946215202912	0.0581061321852684	0.8763063026905439
Uqcr10	0.565902280819948	0.5597258862949204	0.04626329006001362	0.931770056591273
Nedd4	0.4847462250768526	0.4418406201722128	0.11447431923311033	1.0151391775743341
Dkk3	0.4537427597149288	0.4019010920830428	0.13216238928571225	1.0452341749914908
Ano3	0.3064531025549485	0.14953018665976475	0.2797800843905988	1.1777494618509077
Sorbs2	0.3627903639097632	0.2946327925066233	0.2262065845673201	1.1289017991749652
Nptx1	0.6854204499141847	0.6402933836821966	0.11094016318708327	0.7931954993389906
Ndufa11	0.5700859969692056	0.5498737225836703	0.052165472556939436	0.927269111995859
Neto1	0.2973343335400026	0.08799748895441857	0.4243457972623648	1.1854667152307548
