	PCC	SSIM	JS	RMSE
Usp40	-0.13358867587129214	-0.011762369737540324	0.4643484759289988	1.505714897230742
Pank2	0.12719361148369168	0.019883086157982958	0.4603991728478291	1.3212164005311986
Nrip2	-0.014428127998637609	0.0010815904882256653	0.44231671524005056	1.424379252866762
Tmem245	-0.06952165321162887	-0.0028663475952600066	0.42424459289909455	1.4625468561462425
Col6a1	0.2721271390464369	0.08029810515960763	0.3309479998311792	1.2065428802604266
Slc7a4	0.266581755204272	0.036793716096324224	0.32975472299604863	1.211130252942043
Adam19	0.15456796653791216	0.02181772747066036	0.4039778705895253	1.3003322909641888
Abcf1	0.24219604049589635	0.04680630879476562	0.20375974901624685	1.2311002879571622
Pip4k2c	0.3435640725465919	0.10422363193915801	0.1724569964006803	1.1458062030320906
Gm1966	-0.12770622143299445	-0.09239891455801956	0.5664225644563831	1.5018030639421365
Gripap1	0.2401607319274469	0.05285710113920593	0.22667443958797764	1.2327524228915985
Mast2	0.218176069118768	0.048785424781907116	0.1949292530604399	1.2504590604104016
Rpusd1	0.2524554604122041	0.05721152353086141	0.24336871356266826	1.2227383527049407
Pigq	0.2877076263279872	0.03140862347361992	0.2669271381749459	1.1935596957605537
Pdzrn3	0.3255628047922908	0.13650705851744802	0.2300363947807177	1.161410517610125
Phactr4	-0.0007233292384343382	0.014019092495309757	0.4486902776121634	1.414724940925574
Nacad	0.2342147716044536	0.05362213402756216	0.3062137630395494	1.2375663443998035
Nktr	-0.2761537309978028	-0.010694236072056143	0.2703992825025479	1.597594273273288
Cald1	0.0982125370077276	0.10472318480980433	0.4447184877350812	1.3429724219002208
Sema4g	0.11606379160935812	0.03241096270613531	0.3838539986239669	1.3296136343995888
Dym	0.2767873845650755	0.06424629348796097	0.22848495828293064	1.2026741998021946
Hfe2	-0.0353384278832766	0.0011588938633634233	0.5278548459851954	1.4389846614076722
Mtfr1	-0.15652949646345085	-0.03734062294223853	0.3798960618769093	1.520874417211001
Col1a1	-0.10822708090613024	-0.08712214101467285	0.5673340444512187	1.4887760616735684
Fbxo25	0.20545358559237714	0.045923199997032524	0.21020905131187814	1.2605922531949991
Tacstd2	-0.04521529790479453	-0.003066071517076946	0.4755900535035733	1.4458321464850576
Kirrel3	0.13808413034571793	0.042858796729909006	0.2598521091105446	1.3129477290846596
Kcnt2	0.02627578230353012	0.007967880707337975	0.3852817873881373	1.3955100986352411
Pcsk1	0.1814522582600556	0.04064369568192155	0.33626196938576103	1.27949032176093
Uso1	0.2717019504334316	0.04440408639322591	0.2605762798681402	1.206895231216503
Sars	0.13899266499940072	0.01903588613043054	0.4806342106090218	1.312255565810715
Afap1l1	0.3779574578448141	0.2647248150454948	0.29370434952606106	1.1153856213482276
Zmym2	0.1035891717118856	0.008737443909189846	0.4583843591310882	1.3389629033607424
Gabre	-0.058539919113417965	-0.010809016711079608	0.4966785696889696	1.4550188446294554
Sema3a	0.18950944569165803	0.032313149233918	0.4693229760180211	1.2731775636637197
Mta1	0.20430053078556087	0.036802142645824536	0.13461970975581494	1.2615066145006446
Ssbp3	0.2044091421417137	0.05038891715802447	0.3167001402013556	1.2614205150212885
Tcf20	0.2771830627130096	0.08113692222988651	0.17294937130354024	1.2023451561735428
Ruvbl1	0.2619834284324023	0.0550602925392001	0.2246262031939164	1.2149210439922402
Dclre1a	0.043998698265738406	0.008886603288329532	0.454582220367342	1.382751822804267
Svil	-0.2483094282830944	-0.14146056205211974	0.3454005945463585	1.5800692568891368
Gatsl2	0.22173706881634905	0.05020138894778251	0.22793431699442865	1.2476080563892258
Chga	0.2651948614095839	0.06941037734178115	0.2429120042393684	1.2122748356626198
Glg1	0.2543331928201581	0.08061022862975603	0.11342562339798858	1.2212017091208494
Map7	0.3356673942143343	0.14317941795945446	0.3254467620461611	1.1526774100203974
Neurl4	0.24038908949030946	0.03359950324099864	0.2151128294362105	1.2325671669403584
Zyx	0.26783019550575704	0.04525722486358035	0.3112413982427366	1.2100990079280645
U2af2	0.13042205027707926	0.02705877197194076	0.13266146807572485	1.3187706015247087
Becn1	0.28175399392761497	0.06820662692317381	0.16059474051426048	1.1985374471182657
Gtf3c1	0.2616894205082815	0.05406696784489373	0.17794781371777654	1.2151630174521593
Cdk18	0.33907519436940003	0.10661298358426004	0.3014908380520415	1.1497171875123031
Lrp1	0.05733360252444403	0.02146052042174637	0.11987116732590435	1.373074213198657
Dync1i1	0.3437339648249118	0.09061558847641796	0.1920925819889981	1.1456579203017698
Myadm	0.2437419959297661	0.05755860172816221	0.3036926735553158	1.2298438958422602
Kcns1	0.17607041410331206	0.04601512419993407	0.36504400752526056	1.2836896711407224
Cacna1i	0.3631234854563207	0.13406697588646255	0.21010851030311084	1.1286066759891855
Safb	0.31114825443597866	0.055435976974985014	0.14965126999107908	1.17375614636433
Icam1	-0.06412958643566657	-0.024598863620789	0.4750094297921768	1.4588554324782608
Faim2	0.3056693943159082	0.0774920790661016	0.20249970719398944	1.1784147026272977
Abl1	0.2275129493091464	0.08545242527025391	0.27010922552704275	1.2429698714698223
Sox2	0.3270966356304465	0.2617185258404521	0.2539865440195818	1.16008910379294
Csf2ra	0.006120112351236035	0.006033333304711711	0.4399723019952041	1.4098793477803435
Sdhaf2	0.13677134763423485	0.019983021183172297	0.3818192352581031	1.313947222962753
Nrg1	0.17809391107345793	0.034833293580744065	0.28822270207887124	1.282112388932064
Lrrc49	0.2495990800082915	0.04775230405635603	0.2846639662307805	1.2250721774587066
Ncam2	0.3153258438761121	0.06483071919778831	0.27033295173666705	1.17019157074719
Baiap2l1	-0.07349382619784085	-0.015311908264782547	0.4889900358846326	1.465260267800803
Crim1	-0.08443713656172189	-0.01829364516591196	0.3530346886234917	1.4727098400986682
Lix1	0.0001038841098412735	0.016901061884892567	0.3085286198288467	1.4141401033067116
Sema5b	0.2375667078847527	0.046198715529850005	0.32964972985837715	1.2348548838752251
Fam43b	0.2556801532666253	0.06638583583403684	0.2758026924238389	1.220098231072707
Rxrb	0.3306666996311767	0.0756236323914432	0.15529843864874338	1.1570076061710428
Cpt2	-0.007961359035666277	0.0024758469355703047	0.5252530422802737	1.4198319330369116
Suclg2	-0.07395018731954747	-0.050375315277155455	0.5618458063550014	1.46557168867275
Wdr44	0.08104342894348797	0.007337699187574697	0.4946370607148037	1.3556965523718882
Tm4sf1	-0.12885867408874935	-0.08527982384220932	0.6099886615192642	1.5025702473353781
Ppm1a	0.2686518403151211	0.07390415648951497	0.1719384270362416	1.2094198275907988
Bcl2l14	0.17036604878770575	0.03495940744186872	0.47422609475734895	1.2881257323819708
Nt5dc2	0.0332782793472315	0.010903786128363948	0.4595557568293909	1.3904831682927834
Ptgfrn	0.2774922382219856	0.08669520882515237	0.2593459327042782	1.2020879849478694
Nlrc3	-0.009300812288801572	0.004136213751209599	0.43097843332394703	1.4207750084294144
Sirt1	-0.0038529701779708727	0.005368862555925682	0.4333943120748006	1.4169354044401394
Cacna2d3	0.31443203120040786	0.07119985010085861	0.249818089395917	1.1709551390207842
Slit2	0.2597023359356165	0.06884357432991646	0.3479710169696414	1.2167971598129108
Snx32	0.226989014597604	0.0502255114461075	0.19127369395861046	1.2433913184532022
Ccdc92	0.3684341051071536	0.11682773095055855	0.17213467624593315	1.1238913603127718
Bmp4	-0.06770365180737056	-0.020169382733827332	0.4856958430455445	1.4613032894011908
Dyrk1b	0.2871742531480437	0.06161236315515234	0.18659614588518705	1.1940064881330892
Alg1	-0.0022075481393272704	0.0033969097474126357	0.43951813484526026	1.4157736741014273
Paqr4	0.2457708345645856	0.06517096094541197	0.1595325849755408	1.2281931162772526
Mfsd2a	0.29420792236874194	0.2774840906166214	0.2984840420416766	1.188101071147786
Tifa	-0.09767758575373828	-0.05392040658628898	0.5895678735715497	1.4816730987324689
Slc5a6	0.017549236658162076	0.008222131257306834	0.4507781217091029	1.4017494521788392
Syt12	0.2434488010654799	0.050174692210758036	0.32803710593068164	1.2300822728049698
Tmem252	0.05942938003541355	0.055450215949242786	0.5316364348410492	1.3715470243229624
Lrrc56	0.12990885746145012	0.015500827745591082	0.4331099127871629	1.319159688997924
Has2	-0.053012736382984635	-0.006937761458699824	0.5153219247066831	1.4512151710776626
Mars	0.16534969852002018	0.03313392658133518	0.3480270211697025	1.292014165154531
Smpd1	0.25719523769085983	0.03514658314950781	0.2342975426094712	1.2188558260181064
Mblac2	0.08162739710295558	0.01356149913740145	0.4471735867803224	1.3552657325388584
Rho	0.07335005236365381	0.017168380348706408	0.4441494459010801	1.3613595760388555
Casq2	-0.06375556537784326	-0.029635992880907205	0.5121947286185441	1.4585990301503995
Mctp1	0.2255562923933952	0.04262851423074725	0.3720315647686706	1.2445430547848513
Pacsin3	0.16589205186690886	0.060433781458724724	0.20514937500659144	1.2915943234104823
Kdm1b	-0.11346872009573065	-0.007150825993159702	0.5044599200985714	1.4922926791321671
Thbs4	0.06098194771349296	0.0675682214845694	0.3458598094458939	1.370414573978624
Prmt8	0.3904369696373707	0.1123471796195346	0.2184294210503416	1.1041404171233198
Grb14	-0.049993571671563534	-0.018904364217453302	0.5370770585482667	1.4491332386440965
Lrrc46	-0.03214704370445666	0.002954408774489823	0.4630461249861368	1.4367651469216929
Bdkrb2	0.12937906056647175	0.02053306247552845	0.4946116322008237	1.319561244833697
Pfkl	0.3393312448199037	0.1181539499486544	0.14516464556432762	1.1494944586035172
Klhl3	0.3139974055833469	0.08900733469147316	0.2377805297562144	1.171326252089189
Grpel2	0.19836260263403466	0.021438839617204303	0.4860442976761093	1.2662048786558715
Tspan2	0.16155379614356402	0.18798566435288605	0.4068812569939959	1.2949488050548068
Arhgap39	0.2794206852093478	0.0692627446403467	0.18531566477583386	1.2004826652564813
Otub2	0.1871153170510137	0.04096027895973377	0.4164693437618442	1.2750566128207692
Tapbpl	-0.14702466010800927	-0.015062652129825075	0.4318436034224261	1.5146119371693918
Acly	0.2119803158372184	0.04270822235761847	0.18633562986661906	1.255404065759532
Elmo1	0.2334922193060777	0.0664681479029458	0.2089293126806402	1.23815005608684
Kcna3	0.3606419136093842	0.0874532025060447	0.2836098065524846	1.1308033307260956
Akap8l	0.2139289472944348	0.034195469387739964	0.192075238988083	1.2538509103602111
Fcrls	-0.042276229485213965	-0.003286571523183093	0.4828432509711329	1.443797928718014
Padi2	0.2623994888847888	0.2704064055099663	0.36526041585334224	1.2145785368721211
Adamts4	0.4611722320762362	0.4047873673206639	0.3451466349575489	1.0381018908794684
Slc35f1	0.310899895495484	0.06624926059908823	0.276022076002883	1.1739677205992642
Blmh	0.2192281528611818	0.03474876868603506	0.2900804225656704	1.249617419163816
Lrfn2	0.3463098330845596	0.10643577462687616	0.27769968665322325	1.1434073350433265
Far2	0.26118112415922123	0.04979356447663588	0.3306667857114469	1.2155812402639148
Tmem246	0.2812698869764415	0.04586540307179746	0.2750458209571877	1.1989412938284834
Rtn4rl1	0.3218383477434921	0.12195194814628355	0.2265516638768828	1.16461294193093
Reep5	0.26372719942408634	0.048831749159000924	0.2323677008213885	1.2134848994329626
Slc19a2	0.048647945232433036	0.009892055746109844	0.40631155715438655	1.379385410077667
Trpv6	0.01823045044387924	0.00499921598413202	0.4858758599968152	1.4012633939100252
Gpalpp1	0.11934843702671576	0.011919265180265185	0.4913024495372586	1.3271409593357326
Nap1l2	0.3106637749488378	0.07709736401500243	0.2417042960190071	1.1741688337297682
Scube1	0.24557331422647566	0.07063652399685272	0.2945645855707454	1.228353927639363
Esrrg	0.2437485721390841	0.049420616040235066	0.4414037437183092	1.229838548640362
Trim35	0.2373641481196964	0.042944121401694096	0.22699856270434315	1.2350189082603582
Cyth4	-0.04955807416615258	-0.01789541279541763	0.5037169683364798	1.4488326847266753
Reep1	0.2683383805994617	0.05476758087335499	0.31004794907933986	1.2096789817141886
Eps15	0.14627157083863296	0.02447314479385925	0.2667994454292938	1.306696926728893
Pkp4	0.2338721865355337	0.04514149873540217	0.29575561290491925	1.2378431350251666
Bcar1	0.16446705110396426	0.060383683521697123	0.2106654436569039	1.2926971407843646
Lypla2	-0.12453788446005215	-0.011995814989123785	0.17240927621725946	1.4996918913297173
Dpp9	0.2739956567603265	0.0766028149310636	0.1849810051109716	1.2049932308852804
Rtcb	0.32701992050398826	0.06899619472031844	0.1840861937118232	1.160155230558404
Mstn	0.1808381716605224	0.030305315423595762	0.408232110369847	1.2799701780428148
Pgs1	0.33632349377211496	0.07650806424999568	0.20724231938249715	1.152108073253447
Papss1	0.2861988870251435	0.057724753004316315	0.21327413359165573	1.1948230939974809
Snx16	0.10161177638297923	0.01623276399205233	0.4375372145949952	1.3404389009701416
Slc9a3r2	0.12867840297771907	0.1280075401053685	0.2948097008177407	1.3200921157421408
Wnt2b	0.19868097473290192	0.04001535093675003	0.4092287080183224	1.2659534156256291
Ap3m2	0.2748863504653272	0.06564456401605925	0.2510493445548079	1.2042538349822045
Ppp1r16b	0.3567979535782224	0.16727987744984332	0.22927017457582025	1.1341975545924772
Sfxn3	0.2346528096715617	0.05189948019470195	0.18845681059708125	1.2372123425899355
Ret	0.0003598345460519084	0.013866519324069498	0.3669429893731438	1.4139590980321517
Atxn7l3	0.2804217064005747	0.07956637844514132	0.18159819662122725	1.1996485265271868
P4htm	0.3582194802938989	0.10491671699551608	0.13167183737152413	1.1329435287834084
