	PCC	SSIM	JS	RMSE
ems	0.6619710244261354	0.35221592562365983	0.2518718581675343	0.822227432738491
CG14427	-0.02584481547991906	-0.004808806912217735	0.21563098986083415	1.432372029523
Mdr49	0.7625735451391592	0.5680382820919821	0.15253945393712445	0.6890957188385961
E(spl)m5-HLH	0.6510959083661139	0.5347516356668628	0.2945593588907421	0.8353491385449395
ImpL2	0.20880964452492792	0.0703418305994416	0.1688328208408818	1.2579271485066787
gt	0.3259456674566528	0.06882949913104718	0.2909690953434009	1.1610808176379
Cyp310a1	0.7945315079201354	0.4066432614083363	0.17258335145300696	0.641043667903934
mfas	0.17958873722011026	0.13882269265942307	0.469593545364507	1.2809459495075424
fj	-0.03178528612480592	-0.009428091614467787	0.4640141294647027	1.4365133386953328
rau	0.5794330255467711	0.40277405457706056	0.3156339515414008	0.9171335502021816
nub	0.6270399276792696	0.2043198081111332	0.15525558715517254	0.8636666860782931
CG17786	0.5409734957030501	0.3033566059600634	0.4563544615480954	0.9581508276852344
sna	0.8237901811626791	0.456680797373806	0.11017695434236394	0.5936494232075372
croc	0.6374043054020967	0.31089431019894725	0.2163019753785496	0.8515816984857091
noc	0.5127480786169603	0.35827187918737546	0.2388099838288133	0.9871696119543386
exex	0.8220444632960079	0.7859467283719571	0.20265511716419404	0.5965828302993511
peb	0.4836725174910285	0.46406826677887	0.3581978359327561	1.01619632208444
CG11208	0.6120851639330249	0.42880996359572426	0.30057517283573776	0.8808119391413529
zfh1	0.5138254978523786	0.3473195642605762	0.42666440473841344	0.9860775853325352
run	0.388352462512006	0.22558810585781375	0.2259666410029278	1.106026706267072
odd	0.447280109274378	0.215146264251274	0.24047564491639525	1.051398963976684
Dfd	0.7628036084141485	0.6499561403976543	0.22734581272775425	0.6887617753415924
bmm	0.17505961195221886	0.1079899250735596	0.3249554553427877	1.2844768491862992
danr	0.40477461596511055	0.10228536509575924	0.07844572153978198	1.0910778011075926
ftz	0.6475364624308586	0.26334403045081434	0.12704304140222344	0.8395993539410823
CG10479	0.4538507591148134	0.24628960744405706	0.2717921536599586	1.045130844330208
fkh	0.8238442739060583	0.35091746293071585	0.08482585220232375	0.5935582972108834
Btk29A	0.5517140924356111	0.24631313972154345	0.1355697974496013	0.9468747621141762
trn	0.5435719505769743	0.20255506751201352	0.1354205751594817	0.955435031200998
Traf4	0.44727486731795707	0.18084525206521126	0.2226755030039574	1.051403949661635
oc	0.7238179103207727	0.18034093318149566	0.1323007785953954	0.7432120688998894
Mes2	0.8131489802330641	0.36852314868988095	0.12897855039970146	0.6113117367872729
lok	0.4812774012111207	0.23927055369491	0.23221407835322616	1.0185505375668693
hb	0.4539711062847258	0.11589595225524495	0.2485499565559935	1.0450156876480603
tsh	0.6146054699192594	0.31007226882840205	0.12713459457095164	0.8779459323679798
Doc2	0.6353682641681699	0.19166575869250307	0.2073493031226282	0.8539692451509365
eve	0.4680622927770918	0.13237756207478787	0.1924689822420073	1.0314433646331806
h	0.3156817051242849	0.07507713339491387	0.22516875255933996	1.1698874261019434
CG8147	0.3874680852964879	0.1215537908040958	0.14840154856868404	1.1068260158701655
aay	0.3587794189425429	0.1963551150771843	0.2883500739619333	1.1324491874317868
