	PCC	SSIM	JS	RMSE
Rbpjl	0.07766728310634152	0.06702974677194043	0.4424298711271535	1.3581846096121533
Zic4	0.0846105536017579	0.09453116926291424	0.1903025973898317	1.3530627822819177
Cdc5l	0.377379435826931	0.29356540849123186	0.07253779332082927	1.115903727185342
Lpp	0.12229988063634804	0.11773711318287775	0.17438495304516893	1.3249151817106268
Smad5	0.08826164763472161	0.083522988330285	0.15992312500675088	1.3503616940399918
Prdm1	0.03104529380596908	0.031956696600048566	0.4144217290323028	1.3920881482104723
Gmeb2	0.2431004258151645	0.15540828694469488	0.12810746873523554	1.230365453176279
E2f7	-0.004601184799034421	0.007614640755607547	0.2560354896808554	1.4174633574093085
Nr3c2	0.20857376209280928	0.1541567954376806	0.21417449000047933	1.258114651299468
Zic2	-0.0042961592038551965	0.0068956751271010645	0.25505758610328444	1.4172481499044938
Trp73	-0.04696608110233864	-0.0054082840186661435	0.17345174745733555	1.4470425571505066
Tsc2	0.3942582074780391	0.21525638334513664	0.06991637067315867	1.1006741502569786
Rnf2	0.3762064367562078	0.2306991937596665	0.07389795279137296	1.1169543976759229
Mybl1	-0.017646651936222706	0.003605810040213283	0.3200114544482059	1.42663706101883
Topors	0.1298819474326619	0.11118299075809646	0.10184146459476152	1.3191800882118696
Lmx1a	0.055157680913362886	0.058584556136074425	0.3522191239993001	1.3746580077143822
Cebpg	0.22902602541394235	0.14045939694750145	0.09617144829243512	1.241751967653813
Blzf1	0.12635747872200492	0.092404163232069	0.09828273187996132	1.3218490997674397
Mtf2	0.2746577200103689	0.2360545094511577	0.08619366564927414	1.2044436723978678
Relb	0.17335416479464014	0.17851681546750856	0.1628338577751296	1.2858039004493336
Nfe2l2	0.16228067533469276	0.1272873454893861	0.12595764465705372	1.2943873644819832
E2f2	0.11230451112481056	0.09791743706219384	0.3517059132664454	1.3324379827032773
Ikzf1	-0.0506122968104674	-0.0291092585344305	0.4770164016004593	1.4495601379801164
Pgr	0.1452234496054709	0.09487201985107767	0.2589090562723846	1.3074987957122783
Bach1	0.2409500768638945	0.12288696176674667	0.10165332673119634	1.2321119455115317
Zfp64	0.17498719011194472	0.10257362434257984	0.10788366355130118	1.284533230312128
Maml3	0.04075580322589992	0.04869868669375766	0.19324853824364532	1.3850950846596055
Nfatc3	0.050574361579756116	0.06540355595389605	0.1246091398400237	1.3779881265237692
Taf2	0.32098030467237626	0.2273658208154743	0.07579893162196102	1.1653494714699308
Sox9	0.06292576164876418	0.03679866138542177	0.20677798287791616	1.3689954261072137
Sall3	-0.0907521665535046	-0.059494462450905075	0.3083987201316774	1.4769916496402442
Mycn	0.09705027792638543	0.08668368192434864	0.10031756018428734	1.3438375810146217
Nr2e1	-0.1324652317175687	-0.10517077441372057	0.3364977630185552	1.5049685921756433
Pin1	0.22790233160309176	0.12291809509583546	0.09911613029290693	1.2426565642983651
Elf2	0.15556873879102906	0.13020809732853972	0.10828347104531844	1.2995624349826145
Gli3	-0.06037686412284954	-0.0424842715326371	0.2730061611334817	1.4562807861967069
Nr2f2	0.19581343111722302	0.12541073561310226	0.099943279437993	1.2682165184878935
Cbfa2t3	0.20134452989435764	0.20960332595335168	0.12189363870473954	1.2638476728669814
Klf1	0.05945347295551329	0.06275755945412446	0.4035335831448362	1.3715294579734605
Esrrg	0.07791589414634273	0.08081319092893285	0.2621261961918839	1.358001550701366
Gli2	-0.09440652670150396	-0.06385939233038536	0.3764658189715149	1.479463772250949
Nr4a3	0.2846973119437854	0.09567113485119308	0.16568537025686172	1.196079167995342
Ptch1	-0.11726280221655165	-0.07970669309702581	0.121560917811511	1.494832968740355
Ahr	0.2516593486620159	0.1714013267469542	0.12013679965777893	1.2233892686614378
Mafk	0.2392053675874669	0.20446992391791866	0.11242098160729397	1.2335271642023398
Clock	0.30834851637008337	0.2305579934719149	0.0760488128042508	1.1761390084763932
Tbr1	0.15367381956793108	0.16086782763783333	0.1981138090240772	1.301019738844933
Plag1	0.03948019688047927	0.05424817410963658	0.2411632354674755	1.3860157308771937
Hic1	0.09361554313891067	0.08795657487827578	0.3282004830336105	1.3463910701286528
Rybp	0.12664793066981545	0.07284440160457215	0.11465367696802806	1.321629349954203
Tbx15	-0.012123725362286696	0.0032372434935700107	0.23805284083647346	1.4227605036423288
Scml2	0.1330373398856963	0.14145104920729046	0.245435192353277	1.316785981178645
Irf2	0.07999527922981092	0.08781922959726902	0.1697808508296902	1.3564694768185457
Ar	0.21393311995125988	0.19327088101663534	0.1452533045885666	1.253847582482608
Bhlhe41	-0.1647605059528645	-0.14294015102832627	0.17840608945955833	1.5262768464160523
Zfp354a	0.2317400870236564	0.2181302468959284	0.11552486406359615	1.2395643694268916
Sin3a	0.1187022841623366	0.10877756569450908	0.09561381272403856	1.3276277458969163
Mnat1	0.06137688045278239	0.031360394784578464	0.1470055723000266	1.370126358805798
Egf	-0.007930892405893281	0.002404687369844311	0.2534856547091864	1.4198104749619882
Tal1	0.17075037100322946	0.15007428750459698	0.2642776732373888	1.287827340132807
Vezf1	0.09345879202792153	0.07711848424893232	0.0818975799060821	1.3465074882614492
Zkscan17	0.10171423748200578	0.1015609160124838	0.12402142709155554	1.3403624603203377
Nfatc4	0.030185841362135906	0.032742319104269606	0.2408592229573929	1.3927053950048904
Ppargc1b	0.30042450634757434	0.2131123281918757	0.11509644328618066	1.182857128864197
Ctnnb1	0.03886966766122061	0.03264476587016507	0.11905218064362585	1.3864561531752668
Srebf1	0.04668429730928289	0.05193000276082007	0.13129893412858906	1.3808082435231308
Onecut2	0.06372288697682267	0.04070692145208287	0.2585663159398509	1.3684130319630676
Sox17	0.06374521057312976	0.0582687857897585	0.3791612319210656	1.3683967183729069
Tbx2	0.15790925109111892	0.14580348744924998	0.1759568731044278	1.297760185017926
Rbpj	0.29902855666910233	0.21379476173585896	0.07140976747640274	1.1840366914339249
Pou3f2	-0.07115140486025345	-0.04618452466127404	0.2464431300302717	1.4636607563641606
Mn1	0.1833181521617709	0.14313098028922408	0.1110425985679758	1.2780311794617758
Alx1	0.06803881130960165	0.04471342983332882	0.4994564910463674	1.3652554256917628
Sox13	0.07082362438236972	0.07067405986603817	0.3445556583586996	1.3632141252331786
Zfp263	0.08209007120447613	0.06302386521980224	0.08682449655945529	1.354924299579518
Mzf1	0.10477459634614608	0.09165582675455114	0.09843895612096862	1.3380772800207423
Nfkbiz	-0.010594112321575859	0.0027307511941433928	0.20714568030868846	1.421684994871632
Gabpa	-0.016103481807670038	-0.0037053781016568345	0.14630888912591447	1.4255549668866998
Neurod4	-0.20852643444560004	-0.15922265480922754	0.40233560554660697	1.5546873862263113
Bach2	0.30109597230242635	0.2776199857021213	0.08580027099075438	1.182289328123682
Eomes	-0.20494098932725674	-0.14798139433028154	0.2927222664437891	1.5523794570447371
En1	0.0	0.0	1.0	1.5
Pknox1	0.19312074158000048	0.1766287385062679	0.08927307917437438	1.27033795379025
Smad9	0.09918919761925024	0.10753423713985434	0.2589900171400689	1.342244986863985
Rxra	0.046693950516988936	0.029899645926822024	0.1753131035547016	1.380801252521891
