	PCC	SSIM	JS	RMSE
Minos1	0.63466641104727	0.5059770826886472	0.09281826053448508	0.8547907217006161
Psmb7	0.5416219901905233	0.4809510439562789	0.1223632095766698	0.9574737696767224
Hn1	0.6576544195686782	0.6584638952195485	0.10618279264141232	0.8274606702814604
Ubb	0.7625612546467256	0.6045908771551926	0.08481574610386883	0.6891135542902551
Myh4	0.4996796293427594	0.4053990652008409	0.23191070314505724	1.0003203193549959
Ndrg2	0.5853466824428994	0.4697948450638963	0.16565159924046893	0.9106627449908123
Calu	0.5864452915876065	0.4934562293977678	0.17948749960104654	0.9094555606651636
Atp2a1	0.5733515345661104	0.3936644027415972	0.20867771043117928	0.9237407270808076
Gdap10	-0.0028303764176735267	0.00033965908730257285	0.6835930211248298	1.4162135265684153
Gstp1	0.6239352103454714	0.5673754516961093	0.108885789787884	0.8672540454267464
Drap1	0.4929206269266971	0.4522567488651313	0.12785783550948746	1.0070544901576108
Ubxn1	0.5163977909557325	0.4687857542619779	0.12939175557134286	0.9834655144378652
Ltbp2	0.34064520303286605	0.060475925729981575	0.4196860932947355	1.1483508148358963
Bsg	0.4708913282872366	0.4025355966474283	0.13488498704155955	1.0286969152406005
Hexb	0.4472483984033024	0.4425843014874233	0.22075101356943905	1.0514291241892604
Cisd1	0.4764704668100807	0.3583129768900763	0.14855427820353492	1.0232590416799838
Atp5c1	0.6313973674239379	0.5776129853455726	0.10965685386566898	0.8586065834549163
Ndufa10	0.561131908720939	0.5182516129913322	0.12219815521555452	0.9368757562014944
Phlda3	0.4342886663812886	0.3832267525912597	0.16081496193709788	1.0636835371657412
Cycs	0.5685062974880833	0.4906044250137621	0.137306653665609	0.9289711540321546
Fitm1	0.5025750725693856	0.4395343024846433	0.1982936544233751	0.9974216033660132
Atp6v1e1	0.53380610600399	0.5250807165428673	0.12197951555268048	0.965602292868042
Tnfrsf12a	0.10953404270166234	0.07232937929640904	0.2892995774554439	1.3345156104732068
Mx1	0.4537375866327982	0.2188262058411493	0.4987983252292547	1.0452391241885293
Myh2	0.6227790922973432	0.5549313719552295	0.2724000608524201	0.8685861013194454
Ppp1r14b	0.5849098264450192	0.5125662666167928	0.15569200262192007	0.9111423308737012
Ndufv1	0.5845346552463395	0.4922370871465312	0.1224847819804174	0.9115539970332648
Mybpc2	0.4743199803945921	0.39578779881207854	0.2433768354900103	1.0253584930212534
Rplp0	0.7930918594461371	0.6865211200046426	0.0791627410412825	0.6432855362183468
Col6a3	0.6066623030479739	0.5574212729268015	0.1908133555755848	0.8869472328746804
Lum	0.5547971874822086	0.4809190455734623	0.21765401007195168	0.9436130695553038
Lsp1	0.5524263808888772	0.4043770370785292	0.15217062672314813	0.9461222110394859
Agpat3	0.6213634550232471	0.4909864940404314	0.11979126704176615	0.8702143930971872
Pygm	0.5884085944911095	0.4436202255935106	0.2092596389425255	0.9072942251650128
Sec61g	0.6878724021655569	0.3769406591576725	0.08899186832577305	0.7900982190012116
H2-K1	0.7063245379558415	0.29284119991739765	0.0836078056227674	0.7663882332658278
Rpl13	0.7814081643125074	0.5692631195784118	0.06712799972726027	0.6611986625629134
Ccl5	0.08948583468422093	0.0139551115162319	0.4432110227981022	1.3494548271919138
Isg15	0.4325676080552311	0.15062608340230413	0.29193842074457355	1.0653003256779459
Rpl23a	0.7660283379629371	0.5888444604610241	0.07238084676331577	0.684063830409214
H2-Aa	0.6040906945137718	0.45399734623611704	0.1624459891488691	0.8898419022345803
Vwf	0.2432905576498604	0.2361844471993028	0.4317923073854016	1.2302109106573065
Mustn1	0.3423299192866943	0.17930490415764233	0.2260414876459845	1.146882801957816
App	0.604399943076639	0.5194846494192434	0.1642946280416482	0.8894943023126803
Bst2	0.6300807341624799	0.4283407764121924	0.14519472546610673	0.8601386700265491
Atp5o	0.5967080781703344	0.5198380457288722	0.1283876027077116	0.8981001300853547
Plagl1	0.4815224953150904	0.4388287064438993	0.24429429718813603	1.018309878853102
Timp1	0.5193975526081482	0.26822439631593786	0.25571660940947705	0.9804105745980628
Sln	0.031379499587875725	0.02778270716127143	0.4217430580750481	1.3918480523477583
Ndufs4	0.5616550454432997	0.44666258408381454	0.1199827835965861	0.9363172053921688
Csrp2	0.426958359959064	0.17920615922724878	0.2873648707720125	1.070552791823865
Cox5a	0.5946857424807979	0.5206083024347333	0.12345895709773427	0.9003491073124938
Gadd45a	0.3331994299227249	0.2292269307691241	0.27647601405012784	1.1548164963120982
Ywhaz	0.5673342654099808	0.3880754047707132	0.167349137847344	0.9302319437538352
Rps17	0.7720214034505766	0.6407995717189559	0.07691626416104752	0.6752460241266489
Tubb6	0.6745993794374188	0.5920382639377024	0.13430662659205056	0.8067225304434991
Xirp1	0.27815053126542755	0.2837107487811269	0.2856542983884166	1.2015402354765925
Ndufb3	0.6261421051987406	0.5822993442727348	0.10415497456759662	0.8647056086336661
Aif1	0.4717483711128991	0.4430012050486951	0.2494183006653301	1.0278634431548779
Wdr1	0.6105973475728291	0.5378113036948255	0.1368619611660912	0.8824994645065468
Tbca	0.5914316694363917	0.31956080778412843	0.1523653890862296	0.9039561168149792
Hsbp1	0.6480345885245744	0.550147953401993	0.09574881549136366	0.8390058539431364
Pkig	0.4888104695251337	0.25983721610461763	0.15001404988701855	1.0111276185278162
Casq1	0.4674708840406722	0.3412431161346331	0.2816306432611944	1.0320165850986387
Rpl36a	0.7886487141063605	0.6154882250859628	0.0790519984013833	0.6501558057783376
S100a6	0.7857615701086955	0.5538994297968538	0.09823014646006573	0.6545814386175405
Ankrd2	0.4788305005924041	0.32523731352302715	0.2588992692659082	1.020950047169396
Fam213b	0.3142535125955066	0.2386919584500415	0.2163827757156015	1.171107584643267
Mrfap1	0.6236219238307168	0.5512500794415445	0.11289301563423418	0.8676152098358849
Ppp1r14c	0.2253676535302137	0.2016335283062473	0.31430538546554576	1.2446946183460312
Ifitm3	0.6704368795711093	0.3070099747577438	0.11189330079835713	0.8118659007852106
Rtn2	0.4779839543724576	0.4313265335344237	0.15386066336827006	1.021778885696453
Jsrp1	0.43636345054483183	0.3685273459400608	0.19653085105296572	1.0617311801535907
Rpl10a	0.7942058412126416	0.6393870763045104	0.0728573277664753	0.6415514925356472
Sh3bgrl3	0.5776941505689364	0.3932587301095072	0.14834097361172724	0.9190275832977634
Npm1	0.5813743646911865	0.4284469989706853	0.16316472238509444	0.915014355416147
Tm6sf1	0.4508019194075638	0.4296303721323961	0.20556575262523785	1.0480439691085832
Atp2a2	0.6967809861752272	0.3829762237148311	0.11309958613560507	0.7787413098388615
Rps27l	0.7207700861220725	0.6284997104478071	0.08858444201354508	0.7473016979479271
Loxl1	0.6146596294621471	0.4909385015686034	0.18182272806997601	0.8778842412731338
Rhoc	0.6022197950555958	0.5670243100500191	0.15042958572237358	0.8919419319040945
Myf6	0.140340202494379	0.09551958921271407	0.33100790983939343	1.3112282772314066
Cxcl10	0.2051693884105049	0.04675441164932803	0.4898625407787263	1.2608176803880051
Prkaca	0.4632844110881174	0.3562735893837176	0.15190121541992388	1.0360652382083697
Cma1	-0.014511419075571559	0.026269627360352585	0.6627302724773775	1.4244377270176267
Tubb2a	0.6892788858661982	0.3309022750132905	0.1416800975732519	0.7883160712985645
Fasn	0.10700980555701048	0.012152525880515236	0.4231480237422151	1.3364057725428975
Tcp1	0.6124016809846661	0.5383003628467192	0.12309847817494945	0.8804525188962025
Rpl17	0.7991935027597777	0.6035439811909271	0.0605483468327462	0.6337294331814204
Casq2	0.548340137480777	0.30722749481020784	0.2075234313912238	0.950431336309176
Emp1	0.6322222835446833	0.4090067697386892	0.1572319389080775	0.8576452838502836
Atp5e	0.6860918497586368	0.6225389601855859	0.08642559966286102	0.7923485978297219
Rpsa	0.7781428534600425	0.664699799823329	0.08201343565233749	0.6661188280479056
Col14a1	0.552399973877724	0.5202329414699427	0.2364706730973444	0.9461501214102084
Sucla2	0.4893627796663508	0.35706010807911936	0.15136604270185094	1.0105812390240076
Cxcl16	0.4316281028121017	0.39463715292221613	0.2439168038381461	1.066181876780785
Ppp1r27	0.3034592618540045	0.2659726436022997	0.2731076278186486	1.1802887258175394
Cmya5	0.4611651167421577	0.3796108445947661	0.18621709176002152	1.038108745033816
Aamdc	0.3267318287897554	0.3017210432189244	0.19412762050037288	1.1604035256842722
Pdlim7	0.5349150023735705	0.481871644095741	0.13527815928506395	0.9644532105047188
Adck3	0.4643717572744017	0.4176563569984794	0.1700563257504439	1.035015210251133
Ndufa2	0.6926050681382507	0.6388441287918986	0.07903587317808962	0.7840853676249154
Rps20	0.8408019827200071	0.5047991357530459	0.05283468337296044	0.5642659253933253
Actg1	0.686370832397798	0.396130759936244	0.11055067108909324	0.7919964237320799
Plvap	0.2633237035736249	0.29572330505799205	0.38713333424829344	1.213817363878417
Mif	0.6477741772617593	0.6162918119487352	0.11810285512057934	0.8393161772994019
Rps27a	0.8335524315724671	0.5781661152498325	0.06100573837422973	0.5769706551074034
Trdn	0.3181494526298474	0.2692425157099675	0.27430639854459604	1.1677761321162141
Tmod1	0.3464318139234566	0.319754828204698	0.2347023635836996	1.1433006481906178
Ilk	0.696671876970813	0.5197601562571077	0.11609596457559172	0.7788814069281498
Akr1b3	0.6324953206221291	0.5786280104964897	0.11272475650837567	0.8573268680939271
Myoc	0.3161914294616752	0.3233873326250666	0.408399515995944	1.169451641187719
Smdt1	0.6702235000448575	0.6064384599773629	0.08873296227595062	0.8121286843292046
Sep15	0.5759496647176815	0.4479479476143167	0.16594231071342838	0.9209238136592174
Rpl32	0.8053248287013268	0.5996973006935726	0.06861681737847193	0.6239794408450863
Rpl22l1	0.6860910393525157	0.4657562375974166	0.10815408612373303	0.7923496206189339
A930003A15Rik	0.19482749976146316	0.14989253367130267	0.4049083403624424	1.2689936959957973
Fcer2a	-0.00518155614757672	0.15189823842816644	0.6931471805599454	1.4178727419254356
Bgn	0.6588089421482823	0.5699716255026573	0.1840362218954611	0.8260642321898675
Cox7c	0.6814204607183489	0.6026824339248626	0.09484277140475672	0.7982224492980026
